id;geom;collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;status;source;comment
157;0101000020E6100000849F38807EF25A4002B7EEE6A9AA3E40;courier;cou_1011;LIANGSHANYI Chongqing (梁山驿);http://linkedplaces.org/places/cou_1011;LIANGSHANYI Chongqing (梁山驿);107.788971;30.666655;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1252","names":["LIANGSHANYI Chongqing (梁山驿)"]}];;L;MDYZK;
158;0101000020E6100000A77A32FFE8175B408318E8DA17D03E40;courier;cou_778;JIXIANYI Chongqing (集贤驿);http://linkedplaces.org/places/cou_778;JIXIANYI Chongqing (集贤驿);108.373596;30.812864;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1253","names":["JIXIANYI Chongqing (集贤驿)"]}];;Y;MDYZK;
159;0101000020E61000000B630B410E395B40BD0166BE83F73E40;courier;cou_776;WUFENGYI Chongqing (五峰驿);http://linkedplaces.org/places/cou_776;WUFENGYI Chongqing (五峰驿);108.891495;30.966854;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1254","names":["WUFENGYI Chongqing (五峰驿)"]}];;Y;MDYZK;
160;0101000020E610000089963C9E96B5594093A8177C9ACB3D40;courier;cou_457;JINGKOUYI Sichuan (箐口驿);http://linkedplaces.org/places/cou_457;JINGKOUYI Sichuan (箐口驿);102.837318;29.795326;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1255","names":["JINGKOUYI Sichuan (箐口驿)"]}];;Y;MDYZK;
161;0101000020E6100000A88FC01F7E465E40D61F6118B0443C40;courier;cou_928;XIGAOYI Zhejiang (西皋驿);http://linkedplaces.org/places/cou_928;XIGAOYI Zhejiang (西皋驿);121.101448;28.268312;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125562","names":["XIGAOYI Zhejiang (西皋驿)"]}];;Y;MDYZK;
162;0101000020E610000022C66B5ED52B5D40DD24068195733740;courier;cou_407;ANBU Guangdong (菴埠);http://linkedplaces.org/places/cou_407;ANBU Guangdong (菴埠);116.684898;23.4515;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125854","names":["ANBU Guangdong (菴埠)"]}];;P;PA_1903;
163;0101000020E6100000327381CB63295D404C8C65FA258E3740;courier;cou_409;LONGHU Guangdong (龙湖);http://linkedplaces.org/places/cou_409;LONGHU Guangdong (龙湖);116.646716;23.555267;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125858","names":["LONGHU Guangdong (龙湖)"]}];;N;PA_1903;
164;0101000020E61000008F6FEF1AF4295D40AA27F38FBE813740;courier;cou_408;CAITANGXU Guangdong (彩塘市);http://linkedplaces.org/places/cou_408;CAITANGXU Guangdong (彩塘市);116.655524;23.506814;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125859","names":["CAITANGXU Guangdong (彩塘市)"]}];;P;PA_1903;
165;0101000020E61000005455682096265D4091B75CFDD8943740;courier;cou_410;FUYANG Guangdong (浮阳);http://linkedplaces.org/places/cou_410;FUYANG Guangdong (浮阳);116.602913;23.581436;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125860","names":["FUYANG Guangdong (浮阳)"]}];;N;PA_1903;
166;0101000020E61000004D10751F80285D40B4CBB73EAC2F3840;courier;cou_415;CHENGJIANGYI Guangdong (程江驿);http://linkedplaces.org/places/cou_415;CHENGJIANGYI Guangdong (程江驿);116.63282;24.186222;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125874","names":["CHENGJIANGYI Guangdong (程江驿)"]}];;Y;MDYZK;
167;0101000020E6100000BA2EFCE07C215D40C498F4F752183840;courier;cou_413;XINDU Guangdong (新渡);http://linkedplaces.org/places/cou_413;XINDU Guangdong (新渡);116.523247;24.095016;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125898","names":["XINDU Guangdong (新渡)"]}];;N;PA_1903;
168;0101000020E6100000B517D1764C205D406DA983BC1E143740;courier;cou_945;WUNINGYI Guangdong (武宁驿);http://linkedplaces.org/places/cou_945;WUNINGYI Guangdong (武宁驿);116.504667;23.078594;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125929","names":["WUNINGYI Guangdong (武宁驿)"]}];;Y;MDYZK;
169;0101000020E6100000541C075E2D0A5D407AA52C431CFF3640;courier;cou_947;BEISHANYI Guangdong (北山驿);http://linkedplaces.org/places/cou_947;BEISHANYI Guangdong (北山驿);116.159019;22.996525;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125937","names":["BEISHANYI Guangdong (北山驿)"]}];;Y;MDYZK;
170;0101000020E61000001CF0F96184FE5C400D1B65FD660A3840;courier;cou_418;QIDUYI Guangdong (七都驿);http://linkedplaces.org/places/cou_418;QIDUYI Guangdong (七都驿);115.97683;24.040634;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125969","names":["QIDUYI Guangdong (七都驿)"]}];;L;MDYZK;
171;0101000020E610000065A9F57EA3DC5C403F3A75E5B3143840;courier;cou_423;QILINGXU Guangdong (岐岭);http://linkedplaces.org/places/cou_423;QILINGXU Guangdong (岐岭);115.447479;24.08087;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126033","names":["QILINGXU Guangdong (岐岭)"]}];;N;PA_1903;
172;0101000020E610000047E9D2BF24D75C405C7347FFCB013840;courier;cou_424;HESHIXU Guangdong (鹤市墟);http://linkedplaces.org/places/cou_424;HESHIXU Guangdong (鹤市墟);115.361618;24.007019;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126037","names":["HESHIXU Guangdong (鹤市墟)"]}];;L;PA_1903;
173;0101000020E6100000481630815BD05C400EF450DB86193840;courier;cou_425;LAOLONG Guangdong (老隆);http://linkedplaces.org/places/cou_425;LAOLONG Guangdong (老隆);115.255585;24.099714;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126040","names":["LAOLONG Guangdong (老隆)"]}];;N;PA_1903;
174;0101000020E61000008EAED2DD75B75C40BDC282FB01D73740;courier;cou_952;YIHEYI Guangdong (义合驿);http://linkedplaces.org/places/cou_952;YIHEYI Guangdong (义合驿);114.866569;23.839874;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126070","names":["YIHEYI Guangdong (义合驿)"]}];;Y;MDYZK;
175;0101000020E61000000551F70148CD5C4069006F8104E53640;courier;cou_949;PING'ANYI Guangdong (平安驿);http://linkedplaces.org/places/cou_949;PING'ANYI Guangdong (平安驿);115.20752;22.8946;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126110","names":["PING'ANYI Guangdong (平安驿)"]}];;Y;MDYZK;
176;0101000020E61000000AF31E679AA15C407099D36531653740;courier;cou_431;CHIWEI Guangdong (赤尾);http://linkedplaces.org/places/cou_431;CHIWEI Guangdong (赤尾);114.525049;23.395285;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126177","names":["CHIWEI Guangdong (赤尾)"]}];;N;PA_1903;
177;0101000020E61000002E56D4601AA75C4039B9DFA1282C3740;courier;cou_432;HENGLI Guangdong (横沥);http://linkedplaces.org/places/cou_432;HENGLI Guangdong (横沥);114.610985;23.172495;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126178","names":["HENGLI Guangdong (横沥)"]}];;N;PA_1903;
385;0101000020E6100000DF18028063A25940465ED6C4025B3840;courier;cou_268;XINXING Yunnan (新兴);http://linkedplaces.org/places/cou_268;XINXING Yunnan (新兴);102.537323;24.355511;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1601","names":["XINXING Yunnan (新兴)"]}];;L;PA_1903;
178;0101000020E6100000096CCEC1338B5C4081EB8A19E1153740;courier;cou_955;SUZHOUYI Guangdong (苏州驿);http://linkedplaces.org/places/cou_955;SUZHOUYI Guangdong (苏州驿);114.175034;23.085466;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126189","names":["SUZHOUYI Guangdong (苏州驿)"]}];;Y;MDYZK;
179;0101000020E6100000E1421EC18DA55C40C6F8307BD9663740;courier;cou_430;GUANYINGE Guangdong (观音阁);http://linkedplaces.org/places/cou_430;GUANYINGE Guangdong (观音阁);114.586777;23.401756;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126195","names":["GUANYINGE Guangdong (观音阁)"]}];;N;PA_1903;
180;0101000020E6100000BF4692205CFC59405DE2C80391353D40;courier;cou_463;JIANWEI Sichuan (犍为);http://linkedplaces.org/places/cou_463;JIANWEI Sichuan (犍为);103.943123;29.209244;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1262","names":["JIANWEI Sichuan (犍为)"]}];;Y;MDYZK;
181;0101000020E610000011902FA1825D5C40BA68C87894423840;courier;cou_374;HETOU Guangdong (河头);http://linkedplaces.org/places/cou_374;HETOU Guangdong (河头);113.461098;24.260078;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126264","names":["HETOU Guangdong (河头)"]}];;N;PA_1903;
182;0101000020E61000004CFBE6FEEA605C40D95E0B7A6F6C3840;courier;cou_373;SHAKOU Guangdong (沙口);http://linkedplaces.org/places/cou_373;SHAKOU Guangdong (沙口);113.514343;24.423576;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126269","names":["SHAKOU Guangdong (沙口)"]}];;N;PA_1903;
183;0101000020E6100000E67805A227665C40EBC726F911AF3840;courier;cou_371;MABA Guangdong (马霸);http://linkedplaces.org/places/cou_371;MABA Guangdong (马霸);113.596169;24.683868;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126306","names":["MABA Guangdong (马霸)"]}];;N;PA_1903;
184;0101000020E610000052103CBEBD655C404D83A27900933840;courier;cou_372;WUSHI Guangdong (乌石);http://linkedplaces.org/places/cou_372;WUSHI Guangdong (乌石);113.589706;24.574226;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126308","names":["WUSHI Guangdong (乌石)"]}];;N;PA_1903;
185;0101000020E61000005DC136E2C9615C40452FA3586EE53840;courier;cou_369;LIBUTOU Guangdong (犁步头);http://linkedplaces.org/places/cou_369;LIBUTOU Guangdong (犁步头);113.527947;24.896215;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126321","names":["LIBUTOU Guangdong (犁步头)"]}];;N;PA_1903;
186;0101000020E6100000A583F57F0E5D5C40802A6EDC62BA3840;courier;cou_376;LONGGUIXU Guangdong (龙归墟);http://linkedplaces.org/places/cou_376;LONGGUIXU Guangdong (龙归墟);113.45401;24.728071;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126324","names":["LONGGUIXU Guangdong (龙归墟)"]}];;N;PA_1903;
187;0101000020E610000029266F8099625C40E3A59BC420183740;courier;cou_956;DONGZHOUYI Guangdong (东州驿);http://linkedplaces.org/places/cou_956;DONGZHOUYI Guangdong (东州驿);113.540619;23.09425;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126371","names":["DONGZHOUYI Guangdong (东州驿)"]}];;Y;MDYZK;
188;0101000020E6100000D7DCD1FF72435A400DFD135CAC943D40;courier;cou_440;NEIJIANG Sichuan (内江);http://linkedplaces.org/places/cou_440;NEIJIANG Sichuan (内江);105.053894;29.580755;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1264","names":["NEIJIANG Sichuan (内江)"]}];;Y;MDYZK;
189;0101000020E6100000A4A833F790765C4099805F23491C3740;courier;cou_954;HUANGJIASHANYI Guangdong (黄家山驿);http://linkedplaces.org/places/cou_954;HUANGJIASHANYI Guangdong (黄家山驿);113.852598;23.110491;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126414","names":["HUANGJIASHANYI Guangdong (黄家山驿)"]}];;Y;MDYZK;
190;0101000020E610000023A0C211A4855C40E4D6A4DB12113740;courier;cou_953;TIEGANGYI Guangdong (铁冈驿);http://linkedplaces.org/places/cou_953;TIEGANGYI Guangdong (铁冈驿);114.088139;23.066694;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126421","names":["TIEGANGYI Guangdong (铁冈驿)"]}];;Y;MDYZK;
191;0101000020E61000000F48C2BE9D305C40F50F221972203840;courier;cou_379;BAISHITANXU Guangdong (白石潭);http://linkedplaces.org/places/cou_379;BAISHITANXU Guangdong (白石潭);112.759628;24.126741;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126560","names":["BAISHITANXU Guangdong (白石潭)"]}];;P;PA_1903;
192;0101000020E6100000DFFDF15EB5385C40946B0A64762A3740;courier;cou_96;XI'NAN Guangdong (西南驿);http://linkedplaces.org/places/cou_96;XI'NAN Guangdong (西南驿);112.88607;23.165869;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126567","names":["XI'NAN Guangdong (西南驿)"]}];;Y;MDYZK;
193;0101000020E61000006FD921FE61795A40882CD2C43B5C3D40;courier;cou_442;DONGCHUAN Chongqing (东皋驿);http://linkedplaces.org/places/cou_442;DONGCHUAN Chongqing (东皋驿);105.896606;29.360287;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1269","names":["DONGCHUAN Chongqing (东皋驿)"]}];;N;MDYZK;
194;0101000020E61000006DCA15DEE5B05B40DEACC1FBAAD43540;courier;cou_401;SHIGU Guangdong (石鼓);http://linkedplaces.org/places/cou_401;SHIGU Guangdong (石鼓);110.76403;21.830734;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126929","names":["SHIGU Guangdong (石鼓)"]}];;N;PA_1903;
195;0101000020E6100000FAEDEBC039AD5B4034F279C553BB3540;courier;cou_400;NANSHENG Guangdong (南盛);http://linkedplaces.org/places/cou_400;NANSHENG Guangdong (南盛);110.70665;21.731747;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126930","names":["NANSHENG Guangdong (南盛)"]}];;N;PA_1903;
196;0101000020E6100000E65DF58079515A4061E0B9F770593D40;courier;cou_438;LUQIAOYI Sichuan (陆桥驿);http://linkedplaces.org/places/cou_438;LUQIAOYI Sichuan (陆桥驿);105.273041;29.34938;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1270","names":["LUQIAOYI Sichuan (陆桥驿)"]}];;N;MDYZK;
197;0101000020E6100000EB909BE106815B40698A00A777753540;courier;cou_340;ANPU Guangdong (安铺);http://linkedplaces.org/places/cou_340;ANPU Guangdong (安铺);110.016045;21.458857;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_127047","names":["ANPU Guangdong (安铺)"]}];;L;PA_1903;
198;0101000020E6100000481630815B875B409180D1E5CD5D3540;courier;cou_394;YANGJING Guangdong (洋菁);http://linkedplaces.org/places/cou_394;YANGJING Guangdong (洋菁);110.11496;21.366423;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_127090","names":["YANGJING Guangdong (洋菁)"]}];;N;PA_1903;
199;0101000020E6100000B6F292FFC9845B407651F4C0C72C3540;courier;cou_393;CHENGYUE Guangdong (城月);http://linkedplaces.org/places/cou_393;CHENGYUE Guangdong (城月);110.074829;21.174923;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_127093","names":["CHENGYUE Guangdong (城月)"]}];;Y;MDYZK;
200;0101000020E61000007F4B00FE29665A40BABC395CAB693D40;courier;cou_439;RONGCHANG Chongqing (荣昌);http://linkedplaces.org/places/cou_439;RONGCHANG Chongqing (荣昌);105.596313;29.412771;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1271","names":["RONGCHANG Chongqing (荣昌)"]}];;Y;MDYZK;
201;0101000020E61000009605137F14125C404B0169FF03B83840;courier;cou_384;SANJIANG Guangdong (三江);http://linkedplaces.org/places/cou_384;SANJIANG Guangdong (三江);112.282501;24.718811;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_127297","names":["SANJIANG Guangdong (三江)"]}];;N;PA_1903;
202;0101000020E61000001DE736E15E2A5C40081EDFDE35543840;courier;cou_380;DUBUXU Guangdong (社步墟);http://linkedplaces.org/places/cou_380;DUBUXU Guangdong (社步墟);112.662041;24.328947;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_127321","names":["DUBUXU Guangdong (社步墟)"]}];;L;PA_1903;
203;0101000020E61000008ECC237F30905A405798BED710483D40;courier;cou_862;JIANGJINYI Chongqing (江津驿);http://linkedplaces.org/places/cou_862;JIANGJINYI Chongqing (江津驿);106.25296;29.281507;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1274","names":["JIANGJINYI Chongqing (江津驿)"]}];;Y;MDYZK;
204;0101000020E610000091291F82AA885C409A417C60C7573E40;courier;cou_687;JINKOUYI Hubei (金口驿);http://linkedplaces.org/places/cou_687;JINKOUYI Hubei (金口驿);114.135407;30.342886;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_127572","names":["JINKOUYI Hubei (金口驿)"]}];;Y;MDYZK;
205;0101000020E61000008AE76C01A17B5C40F9A23D5E48373E40;courier;cou_688;PAIZHOUYI Hubei (簲州驿);http://linkedplaces.org/places/cou_688;PAIZHOUYI Hubei (簲州驿);113.931702;30.215948;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_127576","names":["PAIZHOUYI Hubei (簲州驿)"]}];;Y;MDYZK;
206;0101000020E610000005A568E55EA35A40FBAC32535A8F3D40;courier;cou_483;BAXIAN Chongqing (巴县);http://linkedplaces.org/places/cou_483;BAXIAN Chongqing (巴县);106.552667;29.559972;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1276","names":["BAXIAN Chongqing (巴县)"]}];;Y;MDYZK;
207;0101000020E61000005B79C9FFE4735C40F435CB65A3C33E40;courier;cou_682;LIUJIAYI Hubei (刘家驿);http://linkedplaces.org/places/cou_682;LIUJIAYI Hubei (刘家驿);113.810852;30.764212;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_127690","names":["LIUJIAYI Hubei (刘家驿)"]}];;Y;MDYZK;
208;0101000020E610000017BA1281EAA85A40FEEDB25F77063D40;courier;cou_344;QIJIANG Chongqing (綦江);http://linkedplaces.org/places/cou_344;QIJIANG Chongqing (綦江);106.639313;29.025259;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1278","names":["QIJIANG Chongqing (綦江)"]}];;Y;MDYZK;
209;0101000020E6100000A089B0E1E9C35A404DBC033C69D53D40;courier;cou_1020;CHANGSHOUYI Chongqing (长寿驿);http://linkedplaces.org/places/cou_1020;CHANGSHOUYI Chongqing (长寿驿);107.06115;29.833637;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1279","names":["CHANGSHOUYI Chongqing (长寿驿)"]}];;L;MDYZK;
210;0101000020E61000006494675E0EDE5A40C3EFA65B76E83D40;courier;cou_1017;DONGQINGYI Chongqing (东青驿_;http://linkedplaces.org/places/cou_1017;DONGQINGYI Chongqing (东青驿_;107.469627;29.908056;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1281","names":["DONGQINGYI Chongqing (东青驿_"]}];;L;MDYZK;
211;0101000020E6100000BC40498105D95A40E869C020E9B33D40;courier;cou_1018;FULINGYI Chongqing (涪陵驿);http://linkedplaces.org/places/cou_1018;FULINGYI Chongqing (涪陵驿);107.390961;29.702776;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1282","names":["FULINGYI Chongqing (涪陵驿)"]}];;L;MDYZK;
212;0101000020E61000001EC022BF7E0E5C40D670917BBA0E3E40;courier;cou_673;GONG'ANYI Hubei (公安驿);http://linkedplaces.org/places/cou_673;GONG'ANYI Hubei (公安驿);112.226486;30.057533;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_128479","names":["GONG'ANYI Hubei (公安驿)"]}];;Y;MDYZK;
213;0101000020E6100000B56D1805C1335C40C689AF7614BB3D40;courier;cou_706;TASHIYI Hunan (塔市驿);http://linkedplaces.org/places/cou_706;TASHIYI Hunan (塔市驿);112.808656;29.730781;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_128509","names":["TASHIYI Hunan (塔市驿)"]}];;N;MDYZK;
214;0101000020E6100000BB25396057395C4002B7EEE6A98A3D40;courier;cou_967;LINJIANGYI Hunan (临江驿);http://linkedplaces.org/places/cou_967;LINJIANGYI Hunan (临江驿);112.895958;29.541655;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_128541","names":["LINJIANGYI Hunan (临江驿)"]}];;Y;MDYZK;
215;0101000020E610000087DEE2E13DA059409757AEB7CDA43C40;courier;cou_454;YUEXI Sichuan (越xi);http://linkedplaces.org/places/cou_454;YUEXI Sichuan (越xi);102.503777;28.643764;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1286","names":["YUEXI Sichuan (越xi)"]}];;Y;MDYZK;
216;0101000020E6100000EE5A423EE8385A40FA62EFC517613C40;courier;cou_446;CHANGNING Sichuan (长宁);http://linkedplaces.org/places/cou_446;CHANGNING Sichuan (长宁);104.889175;28.379269;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1289","names":["CHANGNING Sichuan (长宁)"]}];;Y;MDYZK;
217;0101000020E6100000E542E55FCB1E5C405A2BDA1CE7763F40;courier;cou_680;FENGLEHEYI Hubei (丰乐河驿);http://linkedplaces.org/places/cou_680;FENGLEHEYI Hubei (丰乐河驿);112.481163;31.464464;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_128903","names":["FENGLEHEYI Hubei (丰乐河驿)"]}];;Y;MDYZK;
218;0101000020E61000002C0E677E353E5A400188BB7A15D93C40;courier;cou_436;NANXI Sichuan (南溪);http://linkedplaces.org/places/cou_436;NANXI Sichuan (南溪);104.972015;28.847984;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1291","names":["NANXI Sichuan (南溪)"]}];;Y;MDYZK;
219;0101000020E61000008CA2073E06325C4006D9B27C5D763C40;courier;cou_357;JINGGANG Hunan (靖港);http://linkedplaces.org/places/cou_357;JINGGANG Hunan (靖港);112.781631;28.462364;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_129178","names":["JINGGANG Hunan (靖港)"]}];;N;PA_1903;
220;0101000020E6100000315C1D0071495C40F86C1D1CECB53B40;courier;cou_696;LUKOUYI Hunan (渌口驿);http://linkedplaces.org/places/cou_696;LUKOUYI Hunan (渌口驿);113.147522;27.710634;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_129310","names":["LUKOUYI Hunan (渌口驿)"]}];;Y;MDYZK;
221;0101000020E6100000C498F4F7520A5A40F644D7851FA83C40;courier;cou_842;NIXIYI Sichuan (泥溪驿);http://linkedplaces.org/places/cou_842;NIXIYI Sichuan (泥溪驿);104.161314;28.656731;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1294","names":["NIXIYI Sichuan (泥溪驿)"]}];;Y;MDYZK;
222;0101000020E6100000C382FB010F335A409087BEBB95613C40;courier;cou_447;DUNINGYI Sichuan (都宁驿);http://linkedplaces.org/places/cou_447;DUNINGYI Sichuan (都宁驿);104.797791;28.381191;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1295","names":["DUNINGYI Sichuan (都宁驿)"]}];;N;MDYZK;
223;0101000020E6100000C170AE6186455A40D42AFA4333573C40;courier;cou_448;XINGWEN Sichuan (兴文);http://linkedplaces.org/places/cou_448;XINGWEN Sichuan (兴文);105.086327;28.340626;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1297","names":["XINGWEN Sichuan (兴文)"]}];;B;PA_1903;
224;0101000020E6100000E869C020E9745A405E49F25CDFCF3C40;courier;cou_443;HEJIANG Sichuan (合江);http://linkedplaces.org/places/cou_443;HEJIANG Sichuan (合江);105.826729;28.812002;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1298","names":["HEJIANG Sichuan (合江)"]}];;Y;MDYZK;
225;0101000020E6100000145AD6FD63E55B40A65EB7088C713A40;courier;cou_698;SANWUYI Hunan (三吾驿);http://linkedplaces.org/places/cou_698;SANWUYI Hunan (三吾驿);111.584228;26.443543;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_129957","names":["SANWUYI Hunan (三吾驿)"]}];;Y;MDYZK;
226;0101000020E6100000D4BB783F6E585A406269E04735C83C40;courier;cou_444;NAXI Sichuan (纳溪驿);http://linkedplaces.org/places/cou_444;NAXI Sichuan (纳溪驿);105.381729;28.782063;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1300","names":["NAXI Sichuan (纳溪驿)"]}];;Y;MDYZK;
227;0101000020E6100000266DAAEE91325D40147B681F2BEC3E40;courier;cou_662;TAOCHONGYI Anhui (陶冲驿);http://linkedplaces.org/places/cou_662;TAOCHONGYI Anhui (陶冲驿);116.790157;30.922533;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_130215","names":["TAOCHONGYI Anhui (陶冲驿)"]}];;Y;MDYZK;
228;0101000020E6100000D6C743DFDD0D5D40BE8575E3DD5D3E40;courier;cou_176;FENGXIANGYI Anhui (枫香驿);http://linkedplaces.org/places/cou_176;FENGXIANGYI Anhui (枫香驿);116.216667;30.366667;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_130239","names":["FENGXIANGYI Anhui (枫香驿)"]}];;Y;MDYZK;
229;0101000020E6100000ECC039234A415D40007157AF22573F40;courier;cou_661;MEIXINYI Anhui (梅心驿);http://linkedplaces.org/places/cou_661;MEIXINYI Anhui (梅心驿);117.02015;31.340373;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_130301","names":["MEIXINYI Anhui (梅心驿)"]}];;Y;MDYZK;
230;0101000020E610000036C82423673E5D404B395FECBD803F40;courier;cou_658;SANGOUYI Anhui (三沟驿);http://linkedplaces.org/places/cou_658;SANGOUYI Anhui (三沟驿);116.975045;31.502898;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_130312","names":["SANGOUYI Anhui (三沟驿)"]}];;Y;MDYZK;
231;0101000020E610000099654F029B5D5D405725917D908D4040;courier;cou_207;WANGZHUAN Anhui (王庄驿);http://linkedplaces.org/places/cou_207;WANGZHUAN Anhui (王庄驿);117.462586;33.105972;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_130344","names":["WANGZHUAN Anhui (王庄驿)"]}];;Y;MDYZK;
232;0101000020E6100000984D8061F9685D40187B2FBE68734040;courier;cou_209;HONGXIN Anhui (红心驿);http://linkedplaces.org/places/cou_209;HONGXIN Anhui (红心驿);117.640221;32.901634;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_130359","names":["HONGXIN Anhui (红心驿)"]}];;Y;MDYZK;see Linhuaizhen
233;0101000020E61000008DEDB5A0F78E5940384D9F1D70A93A40;courier;cou_449;HUILI Sichuan (会理);http://linkedplaces.org/places/cou_449;HUILI Sichuan (会理);102.233864;26.661867;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1304","names":["HUILI Sichuan (会理)"]}];;N;PA_1903;
234;0101000020E6100000085740A19E675D404E2844C0212A4040;courier;cou_657;ZHANGQIAOYI Anhui (张桥驿);http://linkedplaces.org/places/cou_657;ZHANGQIAOYI Anhui (张桥驿);117.619057;32.329155;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_130411","names":["ZHANGQIAOYI Anhui (张桥驿)"]}];;Y;MDYZK;
