collection;route_id;segment_id;source;target;label;geometry;timespan;duration;follows;dataset;dataid;uses;type;role;goods;dir;dist;travmode;travtime;dataqlty;src;probl
owtrad;afr_1300-1600;tmcTRm1300_145a;owt_2486;owt_2536;Preveza_sealoc08-tmc050503 (1300-1600);[[20.75,38.95],[20.5408,38.7785]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_145a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_146a;owt_2536;owt_2537;sealoc08-tmc050503_sealoc09-tmc050503 (1300-1600);[[20.5408,38.7785],[20.2129,38.036]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_146a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_147a;owt_2537;owt_2530;sealoc09-tmc050503_Coron (1300-1600);[[20.2129,38.036],[21.95,36.8]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_147a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_148a;owt_2530;owt_2538;Coron_sealoc10-tmc050503 (1300-1600);[[21.95,36.8],[22.5189,36.3504]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_148a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_149a;owt_929;owt_2012;Bursa_Eskisehir (1300-1600);[[29.067,40.2],[30.5333,39.7667]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_149a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik 2000:map;P000
owtrad;afr_1300-1600;tmcTRm1300_150a;owt_2538;owt_2539;sealoc10-tmc050503_sealoc11-tmc050503 (1300-1600);[[22.5189,36.3504],[23.2238,36.4172]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_150a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_151a;owt_2539;owt_2540;sealoc11-tmc050503_sealoc12-tmc050503 (1300-1600);[[23.2238,36.4172],[24.3885,37.4871]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_151a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_152a;owt_2540;owt_2541;sealoc12-tmc050503_sealoc13-tmc050503 (1300-1600);[[24.3885,37.4871],[24.9812,37.6877]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_152a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_153a;owt_2541;owt_2029;sealoc13-tmc050503_Cesme (1300-1600);[[24.9812,37.6877],[26.3064,38.3228]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_153a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_154a;owt_2029;owt_2542;Cesme_sealoc14-tmc050503 (1300-1600);[[26.3064,38.3228],[26.2416,38.8914]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_154a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_155a;owt_2542;owt_2543;sealoc14-tmc050503_sealoc15-tmc050503 (1300-1600);[[26.2416,38.8914],[25.7275,39.1672]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_155a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_156a;owt_2543;owt_2544;sealoc15-tmc050503_sealoc16-tmc050503 (1300-1600);[[25.7275,39.1672],[26.333602,40.185728]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_156a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_157a;owt_2544;owt_71;sealoc16-tmc050503_Istanbul (1300-1600);[[26.333602,40.185728],[28.966667,41.016666]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_157a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_158a;owt_71;owt_43;Istanbul_Kostence (1300-1600);[[28.966667,41.016666],[28.667,44.2]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_158a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_159a;owt_71;owt_2514;Istanbul_Amasra (1300-1600);[[28.966667,41.016666],[32.3867,41.745]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_159a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_160a;owt_2514;owt_2545;Amasra_sealoc17-tmc050503 (1300-1600);[[32.3867,41.745],[32.9133,42.1182]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_160a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_161a;owt_2545;owt_715;sealoc17-tmc050503_Sinop (1300-1600);[[32.9133,42.1182],[35.150002,42.016666]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_161a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_162a;owt_715;owt_168;Sinop_Trebizond (1300-1600);[[35.150002,42.016666],[39.716667,41]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_162a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_163a;owt_241;owt_715;Caffa_Sinop (1300-1600);[[35.383331,45.033333],[35.150002,42.016666]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_163a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_164a;owt_2029;owt_2547;Cesme_sealoc18-tmc050503 (1300-1600);[[26.3064,38.3228],[26.3479,37.1751]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_164a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_165a;owt_2547;owt_2548;sealoc18-tmc050503_sealoc19-tmc050503 (1300-1600);[[26.3479,37.1751],[27.3636,36.2389]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_165a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_166a;owt_2548;owt_138;sealoc19-tmc050503_Rhodes (1300-1600);[[27.3636,36.2389],[28.217,36.433]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_166a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_167a;owt_138;owt_2510;Rhodes_sealoc21-tmc050503 (1300-1600);[[28.217,36.433],[31.9913,35.7708]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_167a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_168a;owt_2510;owt_2549;sealoc21-tmc050503_sealoc22-tmc050503 (1300-1600);[[31.9913,35.7708],[34.6929,35.7123]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_168a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_169a;owt_2549;owt_2498;sealoc22-tmc050503_Famagusta (1300-1600);[[34.6929,35.7123],[33.95,35.125]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_169a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_170a;owt_2498;owt_29;Famagusta_Beirut (1300-1600);[[33.95,35.125],[35.509724,33.871944]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_170a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_171a;owt_29;owt_114;Beirut_sealoc23-tmc050503 (1300-1600);[[35.509724,33.871944],[29.9,31.2]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_171a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_172a;owt_2018;owt_2510;Antalya_sealoc21-tmc050503 (1300-1600);[[30.7,36.8833],[31.9913,35.7708]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_172a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik & Quartet 1997:220-221;P000
owtrad;afr_1300-1600;tmcTRm1300_173a;owt_2561;owt_2562;loc17-tmc050503_loc18-tmc050503 (1300-1600);[[29.1567,40.4331],[29.2847,40.6536]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_173a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik 2000:map;P000
owtrad;afr_1300-1600;tmcTRm1300_174a;owt_2562;owt_2149;loc18-tmc050503_loc19-tmc050503 (1300-1600);[[29.2847,40.6536],[29.4306,40.7978]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_174a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik 2000:map;P000
owtrad;afr_1300-1600;tmcTRm1300_175a;owt_2149;owt_74;loc19-tmc050503_Izmit (1300-1600);[[29.4306,40.7978],[29.917,40.783]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_175a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik 2000:map;P000
owtrad;afr_1300-1600;tmcTRm1300_176a;owt_2507;owt_2499;Kutahya_Aksehir (1300-1600);[[29.9833,39.4242],[31.4164,38.3575]];1300,,,1600,;;;tmcTRm1300;tmcTRm1300_176a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Inalcik 2000:map;P000
owtrad;afr_400-800;tmcTJm0400b_001a;owt_77;owt_117;Kashgar_Osh (400-800);[[76.033,39.483],[72.800003,40.533333]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_001a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_002a;owt_117;owt_647;Osh_loc01-tmc040918 (400-800);[[72.800003,40.533333],[72.366669,40.75]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_002a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_003a;owt_647;owt_219;loc01-tmc040918_Kokand (400-800);[[72.366669,40.75],[70.949997,40.5]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_003a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_004a;owt_219;owt_1926;Kokand_Kanibadam (400-800);[[70.949997,40.5],[70.4167,40.2833]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_004a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_005a;owt_1926;owt_279;Kanibadam_Khujand (400-800);[[70.4167,40.2833],[69.616669,40.283333]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_005a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_006a;owt_1926;owt_1813;Kanibadam_Isfara (400-800);[[70.4167,40.2833],[70.633331,40.116669]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_006a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_007a;owt_279;owt_501;Khujand_Ura-Tyube (400-800);[[69.616669,40.283333],[69.01667,39.916668]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_007a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_008a;owt_501;owt_1927;Ura-Tyube_Shahristan (400-800);[[69.01667,39.916668],[68.8167,39.7833]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_008a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_009a;owt_1927;owt_1929;Shahristan_Aini (400-800);[[68.8167,39.7833],[68.5333,39.3833]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_009a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_010a;owt_1929;owt_220;Aini_Pendjikent (400-800);[[68.5333,39.3833],[67.616669,39.483334]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_010a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_011a;owt_220;owt_141;Pendjikent_Samarqand (400-800);[[67.616669,39.483334],[66.95,39.667]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_011a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_012a;owt_141;owt_674;Samarqand_loc02-tmc040918 (400-800);[[66.95,39.667],[67.833336,40.099998]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_012a;trd;cd;sec;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_013a;owt_674;owt_501;loc02-tmc040918_Ura-Tyube (400-800);[[67.833336,40.099998],[69.01667,39.916668]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_013a;trd;cd;sec;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_014a;owt_1929;owt_1934;Aini_loc03-tmc040918 (400-800);[[68.5333,39.3833],[68.8333,39.0833]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_014a;trd;cd;sec;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_015a;owt_1934;owt_1068;loc03-tmc040918_Dushanbe (400-800);[[68.8333,39.0833],[68.773331,38.561111]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_015a;trd;cd;sec;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_016a;owt_183;owt_1941;loc04-tmc040918_Jirgital (400-800);[[73.916664,39.683334],[71.2,39.2167]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_016a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_017a;owt_1941;owt_1847;Jirgital_Garm (400-800);[[71.2,39.2167],[70.3794444,39.0241667]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_017a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_018a;owt_1847;owt_1964;Garm_Komsomolabad (400-800);[[70.3794444,39.0241667],[69.9622,38.8669]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_018a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P001
owtrad;afr_400-800;tmcTJm0400b_019a;owt_1964;owt_1942;Komsomolabad_Kafernihon (400-800);[[69.9622,38.8669],[69.0197,38.5531]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_019a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P001
owtrad;afr_400-800;tmcTJm0400b_020a;owt_1942;owt_1068;Kafernihon_Dushanbe (400-800);[[69.0197,38.5531],[68.773331,38.561111]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_020a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_021a;owt_1068;owt_1936;Dushanbe_Gissar (400-800);[[68.773331,38.561111],[68.5514,38.5247]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_021a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_022a;owt_1936;owt_1935;Gissar_Regar (400-800);[[68.5514,38.5247],[68.2333,38.5]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_022a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_023a;owt_1935;owt_1932;Regar_Denau (400-800);[[68.2333,38.5],[67.9,38.2667]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_023a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_024a;owt_1932;owt_532;Denau_Termez (400-800);[[67.9,38.2667],[67.26667,37.233334]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_024a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_025a;owt_532;owt_22;Termez_Balkh (400-800);[[67.26667,37.233334],[66.9,36.75]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_025a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_026a;owt_532;owt_1989;Termez_loc05-tmc040918 (400-800);[[67.26667,37.233334],[66.5983,37.3925]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_026a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_027a;owt_532;owt_1963;Termez_Shaartuz (400-800);[[67.26667,37.233334],[68.1333,37.2667]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_027a;trd;cd;sec;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_028a;owt_1068;owt_1947;Dushanbe_Nurek (400-800);[[68.773331,38.561111],[69.35,38.3833]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_028a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_029a;owt_1947;owt_1948;Nurek_Dangara (400-800);[[69.35,38.3833],[69.3667,37.8167]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_029a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_030a;owt_1948;owt_1951;Dangara_Hulbuk (400-800);[[69.3667,37.8167],[69.5578,37.7778]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_030a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_031a;owt_1951;owt_1945;Hulbuk_Parkhar (400-800);[[69.5578,37.7778],[69.4017,37.4922]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_031a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_032a;owt_1951;owt_1940;Hulbuk_Kulob (400-800);[[69.5578,37.7778],[69.7667,37.9167]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_032a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_033a;owt_1951;owt_1952;Hulbuk_loc06-tmc040918 (400-800);[[69.5578,37.7778],[68.6667,37.5833]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_033a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_034a;owt_1952;owt_1955;loc06-tmc040918_Kabodion (400-800);[[68.6667,37.5833],[68.1333,37.5833]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_034a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_035a;owt_1955;owt_1963;Kabodion_Shaartuz (400-800);[[68.1333,37.5833],[68.1333,37.2667]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_035a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_036a;owt_1963;owt_1946;Shaartuz_loc07-tmc040918 (400-800);[[68.1333,37.2667],[68.6667,37.3333]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_036a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_037a;owt_1946;owt_522;loc07-tmc040918_Kunduz (400-800);[[68.6667,37.3333],[68.866669,36.716667]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_037a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_038a;owt_1963;owt_81;Shaartuz_loc08-tmc040918 (400-800);[[68.1333,37.2667],[67.683334,36.683334]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_038a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_039a;owt_81;owt_22;loc08-tmc040918_Balkh (400-800);[[67.683334,36.683334],[66.9,36.75]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_039a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_040a;owt_77;owt_164;Kashgar_Tashkurgan (400-800);[[76.033,39.483],[75.23333,37.783333]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_040a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_041a;owt_164;owt_1966;Tashkurgan_Murgab (400-800);[[75.23333,37.783333],[73.965,38.1689]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_041a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_042a;owt_1966;owt_1980;Murgab_loc09-tmc040918 (400-800);[[73.965,38.1689],[72.75,37.4833]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_042a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_043a;owt_1980;owt_1069;loc09-tmc040918_Khorog (400-800);[[72.75,37.4833],[71.5558,37.4917]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_043a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_044a;owt_1069;owt_1967;Khorog_Barpanja (400-800);[[71.5558,37.4917],[71.4667,37.55]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_044a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_045a;owt_1967;owt_1067;Barpanja_Faizabad (400-800);[[71.4667,37.55],[70.566666,37.099998]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_045a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_046a;owt_164;owt_144;Tashkurgan_loc10-tmc040918 (400-800);[[75.23333,37.783333],[73.449997,36.983334]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_046a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
owtrad;afr_400-800;tmcTJm0400b_047a;owt_144;owt_1965;loc10-tmc040918_Lyangar (400-800);[[73.449997,36.983334],[72.6728,37.0517]];400,,,800,;;;tmcTJm0400b;tmcTJm0400b_047a;trd;cd;maj;[A001,B001,C001];nkn;d000dd;nkn;t000t;QC3;Jonboboev & Mamadambarova. n.d. (1);P000
