collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;status;source;comment
courier;cou_652;TONGCHENGYI Shandong (铜城驿);http://linkedplaces.org/places/cou_652;TONGCHENGYI Shandong (铜城驿);116.239425;36.329586;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20293","names":["TONGCHENGYI Shandong (铜城驿)"]}];;Y;MDYZK;
courier;cou_638;LONGSHANZHENYI Shandong (龙山镇驿);http://linkedplaces.org/places/cou_638;LONGSHANZHENYI Shandong (龙山镇驿);117.348885;36.731243;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20309","names":["LONGSHANZHENYI Shandong (龙山镇驿)"]}];;Y;MDYZK;
courier;cou_639;JINGLINGZHENYI Shandong (金岭镇驿);http://linkedplaces.org/places/cou_639;JINGLINGZHENYI Shandong (金岭镇驿);118.195038;36.799858;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20336","names":["JINGLINGZHENYI Shandong (金岭镇驿)"]}];;Y;MDYZK;
courier;cou_826;HANZIYI Sichuan (汉子驿);http://linkedplaces.org/places/cou_826;HANZIYI Sichuan (汉子驿);104.559531;32.402923;;;L;MDYZK;
courier;cou_643;HUIBUYI Shandong (灰埠驿);http://linkedplaces.org/places/cou_643;HUIBUYI Shandong (灰埠驿);119.70797;36.989552;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20345","names":["HUIBUYI Shandong (灰埠驿)"]}];;Y;MDYZK;
courier;cou_651;XINJIAYI Shandong (新嘉驿);http://linkedplaces.org/places/cou_651;XINJIAYI Shandong (新嘉驿);116.669609;35.650402;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20425","names":["XINJIAYI Shandong (新嘉驿)"]}];;Y;MDYZK;
courier;cou_628;NANGUANYI Shanxi (南关驿);http://linkedplaces.org/places/cou_628;NANGUANYI Shanxi (南关驿);112.509659;37.095898;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20745","names":["NANGUANYI Shanxi (南关驿)"]}];;Y;MDYZK;
courier;cou_627;PANTUOYI Shanxi (盘陀驿);http://linkedplaces.org/places/cou_627;PANTUOYI Shanxi (盘陀驿);112.482773;37.235687;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20768","names":["PANTUOYI Shanxi (盘陀驿)"]}];;Y;MDYZK;
courier;cou_110;QINQUANYI Shanxi (芹泉驿);http://linkedplaces.org/places/cou_110;QINQUANYI Shanxi (芹泉驿);113.2743;37.869602;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20774","names":["QINQUANYI Shanxi (芹泉驿)"]}];;Y;MDYZK;Should be Qinquanyi
courier;cou_713;ZAICHENGYI Gansu (在城驿);http://linkedplaces.org/places/cou_713;ZAICHENGYI Gansu (在城驿);103.258614;36.736996;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_208","names":["ZAICHENGYI Gansu (在城驿)"]}];;Y;MDYZK;
courier;cou_631;YUTINGYI Shanxi (毓婷驿);http://linkedplaces.org/places/cou_631;YUTINGYI Shanxi (毓婷驿);112.805954;36.569282;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20834","names":["YUTINGYI Shanxi (毓婷驿)"]}];;N;MDYZK;
courier;cou_629;QUANDIANYI Shanxi (权店驿);http://linkedplaces.org/places/cou_629;QUANDIANYI Shanxi (权店驿);112.58008;36.953118;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20850","names":["QUANDIANYI Shanxi (权店驿)"]}];;Y;MDYZK;
courier;cou_636;QIAOCUNYI Shanxi (乔村驿);http://linkedplaces.org/places/cou_636;QIAOCUNYI Shanxi (乔村驿);112.885002;35.698002;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20927","names":["QIAOCUNYI Shanxi (乔村驿)"]}];;Y;MDYZK;
courier;cou_998;GUANGNINGZHONGQIANSUOYI Liaoning (广宁中前所);http://linkedplaces.org/places/cou_998;GUANGNINGZHONGQIANSUOYI Liaoning (广宁中前所);119.952042;40.091007;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20972","names":["GUANGNINGZHONGQIANSUOYI Liaoning (广宁中前所)"]}];;Y;MDYZK;
courier;cou_999;GAOLINGYI Liaoning (高岭驿);http://linkedplaces.org/places/cou_999;GAOLINGYI Liaoning (高岭驿);120.003855;40.146282;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20973","names":["GAOLINGYI Liaoning (高岭驿)"]}];;Y;MDYZK;
courier;cou_1000;BEIYINZHANGBAO Liaoning (背阴障堡);http://linkedplaces.org/places/cou_1000;BEIYINZHANGBAO Liaoning (背阴障堡);120.099998;40.200001;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20975","names":["BEIYINZHANGBAO Liaoning (背阴障堡)"]}];;Y;MDYZK;
courier;cou_1002;GUANGNINGZHONGHOUSUO Liaoning (广宁中后所);http://linkedplaces.org/places/cou_1002;GUANGNINGZHONGHOUSUO Liaoning (广宁中后所);120.333031;40.328262;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20981","names":["GUANGNINGZHONGHOUSUO Liaoning (广宁中后所)"]}];;Y;MDYZK;
courier;cou_1006;CAOZHUANGYI Liaoning (曹庄驿);http://linkedplaces.org/places/cou_1006;CAOZHUANGYI Liaoning (曹庄驿);120.570983;40.479935;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20986","names":["CAOZHUANGYI Liaoning (曹庄驿)"]}];;Y;MDYZK;
courier;cou_1005;LIANSHANYI Liaoning (连山驿);http://linkedplaces.org/places/cou_1005;LIANSHANYI Liaoning (连山驿);120.848938;40.756001;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20994","names":["LIANSHANYI Liaoning (连山驿)"]}];;Y;MDYZK;
courier;cou_995;XINGSHANYI Liaoning (杏山驿);http://linkedplaces.org/places/cou_995;XINGSHANYI Liaoning (杏山驿);121.078743;40.946499;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21002","names":["XINGSHANYI Liaoning (杏山驿)"]}];;L;MDYZK;
courier;cou_994;SHISANSHANYI Liaoning (十三山驿);http://linkedplaces.org/places/cou_994;SHISANSHANYI Liaoning (十三山驿);121.50592;41.262586;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21012","names":["SHISANSHANYI Liaoning (十三山驿)"]}];;Y;MDYZK;
courier;cou_993;LVYANGYI Liaoning (闾阳驿);http://linkedplaces.org/places/cou_993;LVYANGYI Liaoning (闾阳驿);121.665001;41.379166;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21017","names":["LVYANGYI Liaoning (闾阳驿)"]}];;N;MDYZK;
courier;cou_991;QIANMALINGYI Liaoning (牵马岭驿);http://linkedplaces.org/places/cou_991;QIANMALINGYI Liaoning (牵马岭驿);121.563899;41.551711;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21018","names":["QIANMALINGYI Liaoning (牵马岭驿)"]}];;N;MDYZK;
courier;cou_989;XIPINGYI Liaoning (西平驿);http://linkedplaces.org/places/cou_989;XIPINGYI Liaoning (西平驿);122.337015;41.246705;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21034","names":["XIPINGYI Liaoning (西平驿)"]}];;Y;MDYZK;
courier;cou_987;SHALINGYI Liaoning (沙岭驿);http://linkedplaces.org/places/cou_987;SHALINGYI Liaoning (沙岭驿);122.367058;41.145584;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21035","names":["SHALINGYI Liaoning (沙岭驿)"]}];;Y;MDYZK;
courier;cou_997;GUANGGNINGZHONGZUOSUOYI Liaoning (广宁中左所);http://linkedplaces.org/places/cou_997;GUANGGNINGZHONGZUOSUOYI Liaoning (广宁中左所);121.354942;41.171371;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21042","names":["GUANGGNINGZHONGZUOSUOYI Liaoning (广宁中左所)"]}];;Y;MDYZK;
courier;cou_988;PANSHANYI Liaoning (盘山驿);http://linkedplaces.org/places/cou_988;PANSHANYI Liaoning (盘山驿);122.005074;41.478075;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21045","names":["PANSHANYI Liaoning (盘山驿)"]}];;Y;MDYZK;
courier;cou_957;LUSHUNKOUYI Liaoning (旅顺口驿);http://linkedplaces.org/places/cou_957;LUSHUNKOUYI Liaoning (旅顺口驿);121.255562;38.80872;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21047","names":["LUSHUNKOUYI Liaoning (旅顺口驿)"]}];;Y;MDYZK;
courier;cou_958;MUCHANGYI Liaoning (木场驿);http://linkedplaces.org/places/cou_958;MUCHANGYI Liaoning (木场驿);121.434743;38.982421;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21049","names":["MUCHANGYI Liaoning (木场驿)"]}];;Y;MDYZK;
courier;cou_969;LUANGUYI Liaoning (栾古驿);http://linkedplaces.org/places/cou_969;LUANGUYI Liaoning (栾古驿);121.870128;39.51234;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21061","names":["LUANGUYI Liaoning (栾古驿)"]}];;Y;MDYZK;
courier;cou_984;WEIYUANBAO Liaoning (威远堡);http://linkedplaces.org/places/cou_984;WEIYUANBAO Liaoning (威远堡);124.275091;42.66938;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21107","names":["WEIYUANBAO Liaoning (威远堡)"]}];;Y;MDYZK;
courier;cou_974;YAOZHOUYI Liaoning (耀州驿);http://linkedplaces.org/places/cou_974;YAOZHOUYI Liaoning (耀州驿);122.500912;40.663137;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21134","names":["YAOZHOUYI Liaoning (耀州驿)"]}];;N;MDYZK;
courier;cou_976;ANSHANYI Liaoning (鞍山驿);http://linkedplaces.org/places/cou_976;ANSHANYI Liaoning (鞍山驿);122.942413;41.07394;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21139","names":["ANSHANYI Liaoning (鞍山驿)"]}];;Y;MDYZK;
courier;cou_978;HUPIYI Liaoning (虎皮驿);http://linkedplaces.org/places/cou_978;HUPIYI Liaoning (虎皮驿);123.35186;41.510853;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21152","names":["HUPIYI Liaoning (虎皮驿)"]}];;Y;MDYZK;
courier;cou_979;PUHESUO Liaoning (蒲河所);http://linkedplaces.org/places/cou_979;PUHESUO Liaoning (蒲河所);123.582886;41.947865;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21169","names":["PUHESUO Liaoning (蒲河所)"]}];;Y;MDYZK;
courier;cou_980;YILUYI Liaoning (懿路驿);http://linkedplaces.org/places/cou_980;YILUYI Liaoning (懿路驿);123.649576;42.099266;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21170","names":["YILUYI Liaoning (懿路驿)"]}];;Y;MDYZK;
courier;cou_471;ANYUANYI Sichuan (安远驿);http://linkedplaces.org/places/cou_471;ANYUANYI Sichuan (安远驿);103.578148;31.477791;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21290","names":["ANYUANYI Sichuan (安远驿)"]}];;Y;MDYZK;
courier;cou_476;ZHONGBA Sichuan (中坝);http://linkedplaces.org/places/cou_476;ZHONGBA Sichuan (中坝);104.740952;31.778116;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21293","names":["ZHONGBA Sichuan (中坝)"]}];;N;PA_1903;
courier;cou_777;BAYANGYI Chongqing (巴阳驿);http://linkedplaces.org/places/cou_777;BAYANGYI Chongqing (巴阳驿);109.160904;30.990654;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21341","names":["BAYANGYI Chongqing (巴阳驿)"]}];;Y;MDYZK;
courier;cou_858;NANJINYI Sichuan (南津驿);http://linkedplaces.org/places/cou_858;NANJINYI Sichuan (南津驿);104.692558;30.035488;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21393","names":["NANJINYI Sichuan (南津驿)"]}];;Y;MDYZK;
courier;cou_730;GAOTAISUO Gansu (高台所);http://linkedplaces.org/places/cou_730;GAOTAISUO Gansu (高台所);99.820282;39.381218;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_214","names":["GAOTAISUO Gansu (高台所)"]}];;N;MDYZK;
courier;cou_1015;HUALINYI Chongqing (花林驿);http://linkedplaces.org/places/cou_1015;HUALINYI Chongqing (花林驿);107.883362;30.137613;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21419","names":["HUALINYI Chongqing (花林驿)"]}];;L;MDYZK;
courier;cou_1012;NANGTUYI Chongqing (灢途驿);http://linkedplaces.org/places/cou_1012;NANGTUYI Chongqing (灢途驿);108.297455;30.594997;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21435","names":["NANGTUYI Chongqing (灢途驿)"]}];;L;MDYZK;
courier;cou_484;LAIFENGYI Chongqing (来凤驿);http://linkedplaces.org/places/cou_484;LAIFENGYI Chongqing (来凤驿);106.202049;29.436478;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21480","names":["LAIFENGYI Chongqing (来凤驿)"]}];;Y;MDYZK;
courier;cou_452;LUGUGUAN Sichuan (泸沽驿);http://linkedplaces.org/places/cou_452;LUGUGUAN Sichuan (泸沽驿);102.197121;28.307333;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21516","names":["LUGUGUAN Sichuan (泸沽驿)"]}];;Y;MDYZK;
courier;cou_450;AYONGYI Sichuan (阿用驿);http://linkedplaces.org/places/cou_450;AYONGYI Sichuan (阿用驿);102.326459;27.332909;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21582","names":["AYONGYI Sichuan (阿用驿)"]}];;Y;MDYZK;
courier;cou_729;GANZHOUWEI Gansu (甘州卫);http://linkedplaces.org/places/cou_729;GANZHOUWEI Gansu (甘州卫);100.449921;38.933113;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_216","names":["GANZHOUWEI Gansu (甘州卫)"]}];;N;MDYZK;
courier;cou_822;QIULINYI Sichuan (秋林驿);http://linkedplaces.org/places/cou_822;QIULINYI Sichuan (秋林驿);105.243111;31.146027;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21617","names":["QIULINYI Sichuan (秋林驿)"]}];;Y;MDYZK;
courier;cou_464;NIUHUAXI Sichuan (牛华溪);http://linkedplaces.org/places/cou_464;NIUHUAXI Sichuan (牛华溪);103.809395;29.469742;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21635","names":["NIUHUAXI Sichuan (牛华溪)"]}];;N;PA_1903;
courier;cou_724;ZHENJINGYI Gansu (真景驿);http://linkedplaces.org/places/cou_724;ZHENJINGYI Gansu (真景驿);101.969124;38.246647;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_217","names":["ZHENJINGYI Gansu (真景驿)"]}];;Y;MDYZK;
courier;cou_727;SHANDANYI Gansu (山丹驿);http://linkedplaces.org/places/cou_727;SHANDANYI Gansu (山丹驿);101.087959;38.781105;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_218","names":["SHANDANYI Gansu (山丹驿)"]}];;Y;MDYZK;
courier;cou_960;SHIHEYI Liaoning (石河驿);http://linkedplaces.org/places/cou_960;SHIHEYI Liaoning (石河驿);121.844093;39.344093;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21954","names":["SHIHEYI Liaoning (石河驿)"]}];;Y;MDYZK;
courier;cou_767;NINGXIAWEI Ningxia (宁夏卫);http://linkedplaces.org/places/cou_767;NINGXIAWEI Ningxia (宁夏卫);106.273972;38.466972;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_220","names":["NINGXIAWEI Ningxia (宁夏卫)"]}];;Y;MDYZK;
courier;cou_718;GULANGSUO Gansu (古浪所);http://linkedplaces.org/places/cou_718;GULANGSUO Gansu (古浪所);102.880882;37.463989;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_224","names":["GULANGSUO Gansu (古浪所)"]}];;N;MDYZK;
courier;cou_290;XIAGUAN Yunnan (下关);http://linkedplaces.org/places/cou_290;XIAGUAN Yunnan (下关);100.226288;25.590467;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_22429","names":["XIAGUAN Yunnan (下关)"]}];;Y;MDYZK;
courier;cou_251;BAISHUISI Yunnan (白水司);http://linkedplaces.org/places/cou_251;BAISHUISI Yunnan (白水司);104.011978;25.657145;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_22468","names":["BAISHUISI Yunnan (白水司)"]}];;L;PA_1903;
courier;cou_721;WUWEIYI Gansu (武威驿);http://linkedplaces.org/places/cou_721;WUWEIYI Gansu (武威驿);102.634697;37.926918;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_225","names":["WUWEIYI Gansu (武威驿)"]}];;Y;MDYZK;
courier;cou_258;ZHUYUAN Yunnan (竹园);http://linkedplaces.org/places/cou_258;ZHUYUAN Yunnan (竹园);103.410736;24.111174;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_22535","names":["ZHUYUAN Yunnan (竹园)"]}];;L;PA_1903;
courier;cou_256;MABAIGUAN Yunnan (马白关);http://linkedplaces.org/places/cou_256;MABAIGUAN Yunnan (马白关);104.395963;23.021482;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_22627","names":["MABAIGUAN Yunnan (马白关)"]}];;L;PA_1903;
courier;cou_254;MATANG Yunnan (马塘);http://linkedplaces.org/places/cou_254;MATANG Yunnan (马塘);104.060753;23.499567;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_22630","names":["MATANG Yunnan (马塘)"]}];;L;PA_1903;
courier;cou_929;GUANTOUYI Zhejiang (馆头驿);http://linkedplaces.org/places/cou_929;GUANTOUYI Zhejiang (馆头驿);121.146011;28.412464;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_22765","names":["GUANTOUYI Zhejiang (馆头驿)"]}];;Y;MDYZK;
courier;cou_934;SANGZHOUYI Zhejiang (桑州驿);http://linkedplaces.org/places/cou_934;SANGZHOUYI Zhejiang (桑州驿);121.315544;29.160954;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_22796","names":["SANGZHOUYI Zhejiang (桑州驿)"]}];;Y;MDYZK;
courier;cou_943;XIXINGYI Zhejiang (西兴驿);http://linkedplaces.org/places/cou_943;XIXINGYI Zhejiang (西兴驿);120.22258;30.197996;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_22856","names":["XIXINGYI Zhejiang (西兴驿)"]}];;Y;MDYZK;
courier;cou_663;XIAOCHIYI Anhui (小池驿);http://linkedplaces.org/places/cou_663;XIAOCHIYI Anhui (小池驿);116.395973;30.52467;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_22951","names":["XIAOCHIYI Anhui (小池驿)"]}];;Y;MDYZK;
courier;cou_656;HUCHENGYI Anhui (护城驿);http://linkedplaces.org/places/cou_656;HUCHENGYI Anhui (护城驿);117.571381;32.065067;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_23070","names":["HUCHENGYI Anhui (护城驿)"]}];;Y;MDYZK;
courier;cou_752;HONGHUAYI Gansu (弘化驿);http://linkedplaces.org/places/cou_752;HONGHUAYI Gansu (弘化驿);107.876022;36.005165;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_233","names":["HONGHUAYI Gansu (弘化驿)"]}];;Y;MDYZK;
courier;cou_755;LINGWUYI Gansu (灵武驿);http://linkedplaces.org/places/cou_755;LINGWUYI Gansu (灵武驿);107.304321;36.57341;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_234","names":["LINGWUYI Gansu (灵武驿)"]}];;Y;MDYZK;
courier;cou_248;PINGWANG Jiangsu (平望驿);http://linkedplaces.org/places/cou_248;PINGWANG Jiangsu (平望驿);120.630813;30.984026;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_23862","names":["PINGWANG Jiangsu (平望驿)"]}];;Y;MDYZK;
courier;cou_792;TONG’ANYI Gansu (通安驿);http://linkedplaces.org/places/cou_792;TONG’ANYI Gansu (通安驿);104.635605;35.007137;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_239","names":["TONG’ANYI Gansu (通安驿)"]}];;N;MDYZK;
courier;cou_503;QIZHOU Hebei (祁州);http://linkedplaces.org/places/cou_503;QIZHOU Hebei (祁州);115.315086;38.412342;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_24","names":["QIZHOU Hebei (祁州)"]}];;N;PA_1903;
courier;cou_750;PENGYUANYI Gansu (彭原驿);http://linkedplaces.org/places/cou_750;PENGYUANYI Gansu (彭原驿);107.930466;35.501427;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_249","names":["PENGYUANYI Gansu (彭原驿)"]}];;Y;MDYZK;
courier;cou_805;ZHUODANYI Gansu (桌旦驿);http://linkedplaces.org/places/cou_805;ZHUODANYI Gansu (桌旦驿);104.472138;34.850636;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_255","names":["ZHUODANYI Gansu (桌旦驿)"]}];;L;MDYZK;
courier;cou_791;NINGYUANYI Gansu (宁远);http://linkedplaces.org/places/cou_791;NINGYUANYI Gansu (宁远);104.885292;34.720016;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_256","names":["NINGYUANYI Gansu (宁远)"]}];;N;MDYZK;
courier;cou_802;MINSHANYI Gansu (岷山驿);http://linkedplaces.org/places/cou_802;MINSHANYI Gansu (岷山驿);104.030251;34.436455;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_257","names":["MINSHANYI Gansu (岷山驿)"]}];;Y;MDYZK;
courier;cou_789;QINGSHUIYI Gansu (清水);http://linkedplaces.org/places/cou_789;QINGSHUIYI Gansu (清水);106.136581;34.746304;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_262","names":["QINGSHUIYI Gansu (清水)"]}];;N;MDYZK;
courier;cou_798;HUANGHUAYI Gansu (黄花驿);http://linkedplaces.org/places/cou_798;HUANGHUAYI Gansu (黄花驿);106.298553;33.90963;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_264","names":["HUANGHUAYI Gansu (黄花驿)"]}];;Y;MDYZK;
courier;cou_797;HUISHANYI Gansu (徽山驿);http://linkedplaces.org/places/cou_797;HUISHANYI Gansu (徽山驿);106.08667;33.777554;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_265","names":["HUISHANYI Gansu (徽山驿)"]}];;Y;MDYZK;
courier;cou_382;YANGSHAN Guangdong (阳山);http://linkedplaces.org/places/cou_382;YANGSHAN Guangdong (阳山);112.638267;24.485014;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_271","names":["YANGSHAN Guangdong (阳山)"]}];;B;PA_1903;
courier;cou_422;CHANGLE Guangdong (长乐);http://linkedplaces.org/places/cou_422;CHANGLE Guangdong (长乐);115.61644;24.06605;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_281","names":["CHANGLE Guangdong (长乐)"]}];;Y;MDYZK;
courier;cou_419;XINGNING Guangdong (兴宁驿);http://linkedplaces.org/places/cou_419;XINGNING Guangdong (兴宁驿);115.727348;24.138691;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_282","names":["XINGNING Guangdong (兴宁驿)"]}];;Y;MDYZK;
courier;cou_426;LONGCHUAN Guangdong (龙川);http://linkedplaces.org/places/cou_426;LONGCHUAN Guangdong (龙川);115.186172;24.060003;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_283","names":["LONGCHUAN Guangdong (龙川)"]}];;Y;MDYZK;
courier;cou_417;DAPU Guangdong (大埔);http://linkedplaces.org/places/cou_417;DAPU Guangdong (大埔);116.68544;24.517746;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_284","names":["DAPU Guangdong (大埔)"]}];;Y;MDYZK;
courier;cou_388;GUANGNING Guangdong (广宁);http://linkedplaces.org/places/cou_388;GUANGNING Guangdong (广宁);112.43132;23.642736;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_290","names":["GUANGNING Guangdong (广宁)"]}];;Y;MDYZK;
courier;cou_387;SIHUI Guangdong (四会);http://linkedplaces.org/places/cou_387;SIHUI Guangdong (四会);112.694534;23.348709;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_291","names":["SIHUI Guangdong (四会)"]}];;Y;MDYZK;
courier;cou_428;HEYUAN Guangdong (河源);http://linkedplaces.org/places/cou_428;HEYUAN Guangdong (河源);114.69146;23.736834;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_298","names":["HEYUAN Guangdong (河源)"]}];;Y;MDYZK;
courier;cou_944;LINGSHANYI Guangdong (灵山驿);http://linkedplaces.org/places/cou_944;LINGSHANYI Guangdong (灵山驿);116.594063;23.260954;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_301","names":["LINGSHANYI Guangdong (灵山驿)"]}];;Y;MDYZK;
courier;cou_946;HUILAI Guangdong (惠来);http://linkedplaces.org/places/cou_946;HUILAI Guangdong (惠来);116.288513;23.039129;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_304","names":["HUILAI Guangdong (惠来)"]}];;Y;MDYZK;
courier;cou_386;GAOMING Guangdong (高明);http://linkedplaces.org/places/cou_386;GAOMING Guangdong (高明);112.695587;22.862335;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_311","names":["GAOMING Guangdong (高明)"]}];;Y;MDYZK;
courier;cou_420;LUFENG Guangdong (陆丰);http://linkedplaces.org/places/cou_420;LUFENG Guangdong (陆丰);115.641083;22.948467;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_318","names":["LUFENG Guangdong (陆丰)"]}];;B;PA_1903;
courier;cou_421;NANFENGYI Guangdong (南丰驿);http://linkedplaces.org/places/cou_421;NANFENGYI Guangdong (南丰驿);115.335;22.976;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_319","names":["NANFENGYI Guangdong (南丰驿)"]}];;Y;MDYZK;
courier;cou_391;QINZHOU Guangxi (钦州);http://linkedplaces.org/places/cou_391;QINZHOU Guangxi (钦州);108.614395;21.951426;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_320","names":["QINZHOU Guangxi (钦州)"]}];;L;PA_1903;
courier;cou_327;HEPU Guangxi (合浦);http://linkedplaces.org/places/cou_327;HEPU Guangxi (合浦);109.150002;21.683332;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_321","names":["HEPU Guangxi (合浦)"]}];;B;PA_1903;
courier;cou_218;CHENGXIYI Fujian (城西驿);http://linkedplaces.org/places/cou_218;CHENGXIYI Fujian (城西驿);118.323784;27.038864;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_32106","names":["CHENGXIYI Fujian (城西驿)"]}];;N;MDYZK;JIANNINGFU
