id;geom;collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;variants_obj;variants
917;0101000020E61000004D840D4FAFF43F4040A4DFBE0E9C4440;owtrad;owt_2606;Devrek;http://linkedplaces.org/owtrad/places/owt_2606;Devrek;31.9558;41.2192;[{"uri":"http://sws.geonames/748167","names":["Devrek"]}];;[{"id" : 10328, "variant" : "Devrek", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10329, "variant" : "Hamidiye", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Devrek,Hamidiye}
919;0101000020E610000088855AD3BC3B4140454772F90FD14440;owtrad;owt_2608;Hanonu;http://linkedplaces.org/owtrad/places/owt_2608;Hanonu;34.4667;41.6333;[{"uri":"http://sws.geonames/745884","names":["Hanönü"]}];;[{"id" : 10332, "variant" : "Hanonu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10331, "variant" : "Gokceagac", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Gokceagac,Hanonu}
920;0101000020E6100000A2B437F8C2D44140B1BFEC9E3C7C4440;owtrad;owt_2609;Havza;http://linkedplaces.org/owtrad/places/owt_2609;Havza;35.6622;40.9706;[{"uri":"http://sws.geonames/745714","names":["Havza"]}];;[{"id" : 10333, "variant" : "Havza", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10334, "variant" : "Khavza", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10335, "variant" : "Thermae Phazemonitarum", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Havza,Khavza,"Thermae Phazemonitarum"}
921;0101000020E61000000AD7A3703D2A4240B1E1E995B2A44440;owtrad;owt_2610;Samsun;http://linkedplaces.org/owtrad/places/owt_2610;Samsun;36.33;41.2867;[{"uri":"http://sws.geonames/740264","names":["Samsun"]}];;[{"id" : 10340, "variant" : "Samsoun", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10336, "variant" : "Amisus", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10337, "variant" : "Djanik", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10338, "variant" : "Janik", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10339, "variant" : "Sams", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10341, "variant" : "Samsun", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Amisus,Djanik,Janik,Sams,Samsoun,Samsun}
922;0101000020E6100000211FF46C56F54140545227A089484440;owtrad;owt_2611;Mahmatlar;http://linkedplaces.org/owtrad/places/owt_2611;Mahmatlar;35.9167;40.5667;[{"uri":"http://sws.geonames/741820","names":["Mahmatlar"]}];;[{"id" : 10342, "variant" : "Mahmatlar", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Mahmatlar}
923;0101000020E610000088635DDC4653404032772D211F3C4440;owtrad;owt_2612;Kizilcahamam;http://linkedplaces.org/owtrad/places/owt_2612;Kizilcahamam;32.6506;40.4697;[{"uri":"http://sws.geonames/743051","names":["Kızılcahamam"]}];;[{"id" : 10344, "variant" : "Kizilcahamam", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10343, "variant" : "Kizicahamam", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10345, "variant" : "Yabanabat", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Kizicahamam,Kizilcahamam,Yabanabat}
924;0101000020E6100000CDCCCCCCCC8C404012143FC6DC9D4340;owtrad;owt_2613;Yazicayiri;http://linkedplaces.org/owtrad/places/owt_2613;Yazicayiri;33.1;39.2333;[{"uri":"http://sws.geonames/297379","names":["Yazıçayırı"]}];;[{"id" : 10346, "variant" : "Meyhanli", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10347, "variant" : "Yazicayiri", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Meyhanli,Yazicayiri}
928;0101000020E6100000B003E78C285D3C405D6DC5FEB29B4240;owtrad;owt_2619;Mugla;http://linkedplaces.org/owtrad/places/owt_2619;Mugla;28.3639;37.2164;[{"uri":"http://sws.geonames/304184","names":["Muğla"]}];;[{"id" : 10368, "variant" : "Mughlah", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10364, "variant" : "Mentese", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10365, "variant" : "Menteshe", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10366, "variant" : "Mobolla", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10367, "variant" : "Mughla", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10369, "variant" : "Mugla", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Mentese,Menteshe,Mobolla,Mughla,Mughlah,Mugla}
929;0101000020E61000009B559FABADC83B402A3A92CB7FA84240;owtrad;owt_2620;Milas;http://linkedplaces.org/owtrad/places/owt_2620;Milas;27.7839;37.3164;[{"uri":"http://sws.geonames/304355","names":["Milas"]}];;[{"id" : 10370, "variant" : "Milas", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10371, "variant" : "Mylasa", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Milas,Mylasa}
930;0101000020E610000043AD69DE714A3E4087A757CA32DC4240;owtrad;owt_2621;Burdur;http://linkedplaces.org/owtrad/places/owt_2621;Burdur;30.2908;37.7203;[{"uri":"http://sws.geonames/320392","names":["Burdur"]}];;[{"id" : 10372, "variant" : "Bourdour", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10373, "variant" : "Buldur", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10374, "variant" : "Burdur", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10375, "variant" : "Polydorion", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Bourdour,Buldur,Burdur,Polydorion}
931;0101000020E6100000091B9E5E296B3E407A36AB3E57F34240;owtrad;owt_2622;Gumusgun;http://linkedplaces.org/owtrad/places/owt_2622;Gumusgun;30.4186;37.9011;[{"uri":"http://sws.geonames/313601","names":["Baradiz"]}];;[{"id" : 10376, "variant" : "Baladiz", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10377, "variant" : "Baradiz", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10378, "variant" : "Gumusgun", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Baladiz,Baradiz,Gumusgun}
932;0101000020E6100000F9A067B3EA033F40ACADD85F760F4340;owtrad;owt_2623;Gelendost;http://linkedplaces.org/owtrad/places/owt_2623;Gelendost;31.0153;38.1208;[{"uri":"http://sws.geonames/314698","names":["Gelendost"]}];;[{"id" : 10380, "variant" : "Gelendost", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10379, "variant" : "Gelendos", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Gelendos,Gelendost}
933;0101000020E6100000F46C567DAE363F40F2B0506B9A174340;owtrad;owt_2624;Cetince;http://linkedplaces.org/owtrad/places/owt_2624;Cetince;31.2136;38.1844;[{"uri":"http://sws.geonames/318742","names":["Çetince"]}];;[{"id" : 10381, "variant" : "Cetince", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10382, "variant" : "Cetinceakcasar", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Cetince,Cetinceakcasar}
934;0101000020E61000000F0BB5A679773F4012143FC6DCFD4240;owtrad;owt_2625;Yassibel;http://linkedplaces.org/owtrad/places/owt_2625;Yassibel;31.4667;37.9833;[{"uri":"http://sws.geonames/297605","names":["Yassıbel"]}];;[{"id" : 10384, "variant" : "Fele Koyu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10383, "variant" : "Fele", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10385, "variant" : "Felekoy", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10386, "variant" : "Yassibel", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Fele,"Fele Koyu",Felekoy,Yassibel}
935;0101000020E6100000F1F44A5986983F40FD87F4DBD7F94240;owtrad;owt_2626;Huyuk;http://linkedplaces.org/owtrad/places/owt_2626;Huyuk;31.5958;37.9519;[{"uri":"http://sws.geonames/311777","names":["Hüyük"]}];;[{"id" : 10388, "variant" : "Hoyuk Koyu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10387, "variant" : "Hoyuk", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10389, "variant" : "Huyuk", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Hoyuk,"Hoyuk Koyu",Huyuk}
936;0101000020E610000041F163CC5D2B3E40E3361AC05B084340;owtrad;owt_2627;Dinar;http://linkedplaces.org/owtrad/places/owt_2627;Dinar;30.1694;38.0653;[{"uri":"http://sws.geonames/316634","names":["Dinar"]}];;[{"id" : 10390, "variant" : "Apamea Cibotus", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10391, "variant" : "Celaenae", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10392, "variant" : "Dinar", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10393, "variant" : "Dineir", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10394, "variant" : "Geyiklar", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{"Apamea Cibotus",Celaenae,Dinar,Dineir,Geyiklar}
937;0101000020E61000005BD3BCE314BD3D40D881734694264340;owtrad;owt_2628;Civril;http://linkedplaces.org/owtrad/places/owt_2628;Civril;29.7386;38.3014;[{"uri":"http://sws.geonames/318264","names":["Çivril"]}];;[{"id" : 10395, "variant" : "Civril", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Civril}
938;0101000020E6100000C139234A7B533D4065AA605452E74240;owtrad;owt_2629;Kocabas;http://linkedplaces.org/owtrad/places/owt_2629;Kocabas;29.3261;37.8072;[{"uri":"http://sws.geonames/307010","names":["Kocabaş"]}];;[{"id" : 10396, "variant" : "Kocabas", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10397, "variant" : "Kocabaskoy", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Kocabas,Kocabaskoy}
939;0101000020E6100000DA1B7C6132853C40E9B7AF03E72C4340;owtrad;owt_2630;Alasehir;http://linkedplaces.org/owtrad/places/owt_2630;Alasehir;28.5203;38.3508;[{"uri":"http://sws.geonames/324172","names":["Alaşehir"]}];;[{"id" : 10404, "variant" : "Alesehir", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10400, "variant" : "Alachehr", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10398, "variant" : "Ala Shehr", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10399, "variant" : "Alachehir", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10401, "variant" : "Alaschehir", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10402, "variant" : "Alasehir", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10403, "variant" : "Alashehir", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10405, "variant" : "Philadelphia", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{"Ala Shehr",Alachehir,Alachehr,Alaschehir,Alasehir,Alashehir,Alesehir,Philadelphia}
954;0101000020E6100000B003E78C28854240E25817B7D1B84340;owtrad;owt_2645;Ulas;http://linkedplaces.org/owtrad/places/owt_2645;Ulas;37.0403;39.4439;[{"uri":"http://sws.geonames/298471","names":["Ulaş"]}];;[{"id" : 10447, "variant" : "Ulas", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Ulas}
940;0101000020E610000061C3D32B65F93A4011363CBD52664340;owtrad;owt_2631;Aliaga;http://linkedplaces.org/owtrad/places/owt_2631;Aliaga;26.9742;38.7994;[{"uri":"http://sws.geonames/324106","names":["Aliağa"]}];;[{"id" : 10406, "variant" : "Aliaga", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10407, "variant" : "Aliagaciftligi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Aliaga,Aliagaciftligi}
941;0101000020E6100000F2B0506B9A673A4014D044D8F0CC4340;owtrad;owt_2632;Ayvacik;http://linkedplaces.org/owtrad/places/owt_2632;Ayvacik;26.4047;39.6011;[{"uri":"http://sws.geonames/322692","names":["Ayvacık"]}];;[{"id" : 10408, "variant" : "Ayvacik", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Ayvacik}
942;0101000020E61000004D840D4FAFB43B401CEBE2361A404340;owtrad;owt_2633;Turgutlu;http://linkedplaces.org/owtrad/places/owt_2633;Turgutlu;27.7058;38.5008;[{"uri":"http://sws.geonames/298806","names":["Turgutlu"]}];;[{"id" : 10412, "variant" : "Turgutlu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10409, "variant" : "Caesarea Trocetta", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10410, "variant" : "Cassaba", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10411, "variant" : "Kasaba", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{"Caesarea Trocetta",Cassaba,Kasaba,Turgutlu}
943;0101000020E6100000BC0512143F063B40A3923A014DCC4340;owtrad;owt_2634;Edremit;http://linkedplaces.org/owtrad/places/owt_2634;Edremit;27.0244;39.5961;[{"uri":"http://sws.geonames/315985","names":["Edremit"]}];;[{"id" : 10416, "variant" : "Edremit", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10413, "variant" : "Adramyti", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10414, "variant" : "Adramyttium", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10415, "variant" : "Edremid", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Adramyti,Adramyttium,Edremid,Edremit}
944;0101000020E610000085EB51B81E553A4085EB51B81EE54340;owtrad;owt_2635;Ezine;http://linkedplaces.org/owtrad/places/owt_2635;Ezine;26.3325;39.79;[{"uri":"http://sws.geonames/315061","names":["Ezine"]}];;[{"id" : 10417, "variant" : "Ezine", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Ezine}
945;0101000020E61000007E8CB96B09693B401CEBE2361AE04240;owtrad;owt_2636;Soke;http://linkedplaces.org/owtrad/places/owt_2636;Soke;27.4103;37.7508;[{"uri":"http://sws.geonames/300399","names":["Söke"]}];;[{"id" : 10418, "variant" : "Soke", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10419, "variant" : "Sokia", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Soke,Sokia}
946;0101000020E61000002041F163CC1D3D402BF697DD934F4240;owtrad;owt_2637;Fethiye;http://linkedplaces.org/owtrad/places/owt_2637;Fethiye;29.1164;36.6217;[{"uri":"http://sws.geonames/314967","names":["Fethiye"]}];;[{"id" : 10420, "variant" : "Fethieh", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10421, "variant" : "Fethiye", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10422, "variant" : "Fethy", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10423, "variant" : "Fetiye", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10424, "variant" : "Makri", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10425, "variant" : "Makry", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10426, "variant" : "Telmessus", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Fethieh,Fethiye,Fethy,Fetiye,Makri,Makry,Telmessus}
947;0101000020E61000006B9A779CA2A33D40EFC9C342AD194240;owtrad;owt_2638;Kas;http://linkedplaces.org/owtrad/places/owt_2638;Kas;29.6392;36.2006;[{"uri":"http://sws.geonames/308948","names":["Kaş"]}];;[{"id" : 10428, "variant" : "Andiphilo", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10427, "variant" : "Andifli", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10429, "variant" : "Antiphellus", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10430, "variant" : "Kas", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Andifli,Andiphilo,Antiphellus,Kas}
948;0101000020E6100000EF38454772493E40BADA8AFD652F4240;owtrad;owt_2639;Kumluca;http://linkedplaces.org/owtrad/places/owt_2639;Kumluca;30.2869;36.3703;[{"uri":"http://sws.geonames/305681","names":["Kumluca"]}];;[{"id" : 10432, "variant" : "Sarikavak", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10431, "variant" : "Kumluca", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Kumluca,Sarikavak}
950;0101000020E6100000F2B0506B9AF74040E3361AC05B304240;owtrad;owt_2641;Silifke;http://linkedplaces.org/owtrad/places/owt_2641;Silifke;33.9344;36.3778;[{"uri":"http://sws.geonames/300808","names":["Silifke"]}];;[{"id" : 10436, "variant" : "Seleucia", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10434, "variant" : "Selefke", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10435, "variant" : "Selefkeh", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10437, "variant" : "Silifke", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Selefke,Selefkeh,Seleucia,Silifke}
951;0101000020E6100000713D0AD7A3E84140091B9E5E29834240;owtrad;owt_2642;Ceyhan;http://linkedplaces.org/owtrad/places/owt_2642;Ceyhan;35.8175;37.0247;[{"uri":"http://sws.geonames/318675","names":["Ceyhan"]}];;[{"id" : 10438, "variant" : "Ceyhan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10439, "variant" : "Hamidiye", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10440, "variant" : "Jehan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Ceyhan,Hamidiye,Jehan}
952;0101000020E610000000000000004041406666666666C64240;owtrad;owt_2643;Ulukisla;http://linkedplaces.org/owtrad/places/owt_2643;Ulukisla;34.5;37.55;[{"uri":"http://sws.geonames/298414","names":["Ulukışla"]}];;[{"id" : 10441, "variant" : "Faustinopolis", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10442, "variant" : "Halala", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10443, "variant" : "Ulukisla", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Faustinopolis,Halala,Ulukisla}
953;0101000020E61000002BF697DD936F4140499D8026C2B64240;owtrad;owt_2644;Pozanti;http://linkedplaces.org/owtrad/places/owt_2644;Pozanti;34.8717;37.4278;[{"uri":"http://sws.geonames/302482","names":["Pozantı"]}];;[{"id" : 10444, "variant" : "Posenti", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10445, "variant" : "Pozanti", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10446, "variant" : "Pozenti", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Posenti,Pozanti,Pozenti}
957;0101000020E61000001F85EB51B88E42403255302AA95B4240;owtrad;owt_2648;Kilis;http://linkedplaces.org/owtrad/places/owt_2648;Kilis;37.115;36.7161;[{"uri":"http://sws.geonames/307864","names":["Kilis"]}];;[{"id" : 10450, "variant" : "Ciliza", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10451, "variant" : "Kilis", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Ciliza,Kilis}
958;0101000020E61000004F1E166A4D3B454097FF907EFB924740;owtrad;owt_2649;Zimovniki;http://linkedplaces.org/owtrad/places/owt_2649;Zimovniki;42.4633;47.1483;[{"uri":"http://sws.geonames/462522","names":["Zimovniki"]}];;[{"id" : 10452, "variant" : "Zimovniki", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Zimovniki}
959;0101000020E6100000D6C743DFDDDD56406666666666663D40;owtrad;owt_265;Samyai;http://linkedplaces.org/owtrad/places/owt_265;Samyai;91.466667;29.4;[{"uri":"http://sws.geonames/1280095","names":["Samyai"]}];;[{"id" : 1638, "variant" : "Samyai", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1639, "variant" : "Samye", "source" : "Norbu and Turnbull 1976:163", "precision" : "exact", "identity" : "exact"}, {"id" : 1640, "variant" : "Sang-i", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Samyai,Samye,Sang-i}
960;0101000020E610000048BF7D1D383F4240DFE00B93A9024340;owtrad;owt_2650;Goksun;http://linkedplaces.org/owtrad/places/owt_2650;Goksun;36.4939;38.0208;[{"uri":"http://sws.geonames/314188","names":["Göksun"]}];;[{"id" : 10453, "variant" : "Goksun", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Goksun}
961;0101000020E61000009A99999999B14240BC96900F7A9E4340;owtrad;owt_2651;Kangal;http://linkedplaces.org/owtrad/places/owt_2651;Kangal;37.3875;39.2381;[{"uri":"http://sws.geonames/310554","names":["Kangal"]}];;[{"id" : 10454, "variant" : "Kangal", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Kangal}
962;0101000020E6100000545227A089A84240EEEBC03923C24240;owtrad;owt_2652;Pazarcik;http://linkedplaces.org/owtrad/places/owt_2652;Pazarcik;37.3167;37.5167;[{"uri":"http://sws.geonames/302800","names":["Pazarcık"]}];;[{"id" : 10455, "variant" : "Pazarcik", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Pazarcik}
963;0101000020E6100000454772F90FE14240A52C431CEBF24340;owtrad;owt_2653;Zara;http://linkedplaces.org/owtrad/places/owt_2653;Zara;37.7583;39.8978;[{"uri":"http://sws.geonames/295982","names":["Zara"]}];;[{"id" : 10456, "variant" : "Kocgiri", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10457, "variant" : "Zara", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Kocgiri,Zara}
964;0101000020E6100000A1D634EF380D434082734694F6AE4340;owtrad;owt_2654;Divrigi;http://linkedplaces.org/owtrad/places/owt_2654;Divrigi;38.1033;39.3669;[{"uri":"http://sws.geonames/316544","names":["Divriği"]}];;[{"id" : 10460, "variant" : "Divirgi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10458, "variant" : "Aphrike", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10459, "variant" : "Difrike", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10461, "variant" : "Divrigi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10462, "variant" : "Divrik", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10463, "variant" : "Tephrike", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Aphrike,Difrike,Divirgi,Divrigi,Divrik,Tephrike}
965;0101000020E610000000000000006043400000000000004440;owtrad;owt_2655;Damlaca;http://linkedplaces.org/owtrad/places/owt_2655;Damlaca;38.75;40;[{"uri":"http://sws.geonames/317667","names":["Damlaca"]}];;[{"id" : 10464, "variant" : "Damlaca", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Damlaca}
966;0101000020E61000007DAEB6627FD14240A3923A014DE44240;owtrad;owt_2656;Golbasi;http://linkedplaces.org/owtrad/places/owt_2656;Golbasi;37.6367;37.7836;[{"uri":"http://sws.geonames/314136","names":["Gölbaşı"]}];;[{"id" : 10465, "variant" : "Golbasi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Golbasi}
967;0101000020E6100000545227A089A843400000000000E04240;owtrad;owt_2657;Siverek;http://linkedplaces.org/owtrad/places/owt_2657;Siverek;39.3167;37.75;[{"uri":"http://sws.geonames/300614","names":["Siverek"]}];;[{"id" : 10468, "variant" : "Suverek", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10466, "variant" : "Severek", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10467, "variant" : "Siverek", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Severek,Siverek,Suverek}
968;0101000020E6100000EC51B81E85AB44402063EE5A42B64240;owtrad;owt_2658;Midyat;http://linkedplaces.org/owtrad/places/owt_2658;Midyat;41.34;37.4239;[{"uri":"http://sws.geonames/304382","names":["Midyat"]}];;[{"id" : 10469, "variant" : "Medeat", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10470, "variant" : "Midyad", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10471, "variant" : "Midyat", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10472, "variant" : "Mityat", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Medeat,Midyad,Midyat,Mityat}
969;0101000020E6100000E5F21FD26F8F444054742497FFF04240;owtrad;owt_2659;Batman;http://linkedplaces.org/owtrad/places/owt_2659;Batman;41.1206;37.8828;[{"uri":"http://sws.geonames/321836","names":["Batman"]}];;[{"id" : 10476, "variant" : "Iluh", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10473, "variant" : "Batman", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10474, "variant" : "I'luh", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10475, "variant" : "Iloh", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Batman,I'luh,Iloh,Iluh}
