# title: Old World Trade Routes
# lp_id: lp_owtrad
# pub_date: 2012
# timespan: [-200,,,1820,]
# segmentType: hRoutes
# contributors: [T. M. Ciolek]
# description: "Land, river and maritime trade routes of Eurasia and Africa during the period 4,000 BCE (sic) - circa 1820 CE"
collection;route_id;segment_id;source;target;label;geometry;timespan;duration;follows;dataset;dataid;uses;type;role;goods;dir;dist;travmode;travtime;dataqlty;src;probl
owtrad;afr_1368-1644;tmcCNm1500_319a;owt_3242;owt_3317;Mingzhou <> Yan'an;[[110.2539,37.4997],[109.4917,36.5989]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_319a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_320a;owt_3317;owt_3318;Yan'an <> Fucheng (2);[[109.4917,36.5989],[109.3683,35.9914]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_320a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_321a;owt_3318;owt_3319;Fucheng (2) <> Shipu;[[109.3683,35.9914],[109.8286,35.5856]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_321a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_322a;owt_3319;owt_3320;Shipu <> Yaoxian;[[109.8286,35.5856],[108.9714,34.9108]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_322a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_323a;owt_3320;owt_3321;Yaoxian <> Sanyuan;[[108.9714,34.9108],[108.9214,34.6178]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_323a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_324a;owt_3321;owt_175;Sanyuan <> Xian;[[108.9214,34.6178],[108.935547,34.260277]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_324a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_325a;owt_3318;owt_3322;Fucheng (2) <> Qingcheng;[[109.3683,35.9914],[107.8728,36.0833]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_325a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_326a;owt_3322;owt_3323;Qingcheng <> Huancheng;[[107.8728,36.0833],[107.2983,36.5756]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_326a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_327a;owt_3323;owt_3324;Huancheng <> Yinchuan;[[107.2983,36.5756],[106.2731,38.4681]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_327a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_432a;owt_3442;owt_3569;Hefei <> Chaohu;[[117.2808,31.8639],[117.8667,31.6]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_432a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_328a;owt_3322;owt_3325;Qingcheng <> Binxian;[[107.8728,36.0833],[108.0725,35.0322]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_328a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_329a;owt_3325;owt_3327;Binxian <> Xianyang;[[108.0725,35.0322],[108.7119,34.3389]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_329a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_330a;owt_3427;owt_3429;Guilin <> Yongfu;[[110.2833,25.2833],[109.9883,24.9889]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_330a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_331a;owt_3429;owt_3430;Yongfu <> Linzhou;[[109.9883,24.9889],[109.4033,24.3169]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_331a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_332a;owt_3430;owt_3431;Linzhou <> Laibin;[[109.4033,24.3169],[109.2667,23.7]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_332a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_333a;owt_3431;owt_3432;Laibin <> Binzhou (2);[[109.2667,23.7],[108.8,23.2]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_333a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_334a;owt_3432;owt_3433;Binzhou (2) <> Nanning;[[108.8,23.2],[108.3167,22.8167]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_334a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_335a;owt_2775;owt_3469;Guangzhou <> Sanshui;[[113.25,23.1167],[112.8836,23.1592]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_335a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_336a;owt_3469;owt_3470;Sanshui <> Zhaoqing;[[112.8836,23.1592],[112.45,23.05]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_336a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P008
owtrad;afr_1368-1644;tmcCNm1500_337a;owt_3325;owt_980;Binxian <> Pingliang;[[108.0725,35.0322],[106.686111,35.539165]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_337a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_338a;owt_980;owt_1532;Pingliang <> Jingning;[[106.686111,35.539165],[105.727219,35.518333]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_338a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_339a;owt_1532;owt_978;Jingning <> Dingxi;[[105.727219,35.518333],[104.620003,35.583332]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_339a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_341a;owt_978;owt_85;Dingxi <> Lanzhou;[[104.620003,35.583332],[103.792221,36.056389]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_341a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_342a;owt_85;owt_3503;Lanzhou <> Hekou (3);[[103.792221,36.056389],[103.4386,36.1722]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_342a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_344a;owt_1538;owt_91;Yongdeng <> Liangzhou;[[103.400002,36.733334],[102.800003,37.966667]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_344a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_345a;owt_85;owt_3498;Lanzhou <> Taoyang;[[103.792221,36.056389],[103.8564,35.3778]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_345a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_346a;owt_3498;owt_3500;Taoyang <> Minxian;[[103.8564,35.3778],[104.0306,34.4358]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_346a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_347a;owt_3500;owt_3501;Minxian <> Wudu;[[104.0306,34.4358],[104.9217,33.3967]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_347a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_348a;owt_3501;owt_3341;Wudu <> Shuangshipu;[[104.9217,33.3967],[106.5167,33.9131]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_348a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_349a;owt_3500;owt_3499;Minxian <> Gongchang;[[104.0306,34.4358],[104.6394,35.0472]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_349a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_340a;owt_3498;owt_3499;Taoyang <> Gongchang;[[103.8564,35.3778],[104.6394,35.0472]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_340a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_340a;owt_978;owt_3499;Dingxi <> Gongchang;[[104.620003,35.583332],[104.6394,35.0472]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_340a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_343a;owt_3503;owt_1538;Hekou (3) <> Yongdeng;[[103.4386,36.1722],[103.400002,36.733334]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_343a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_351a;owt_267;owt_3504;Chengdu <> Guankou;[[104.066673,30.666668],[103.6167,31]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_351a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_355a;owt_3504;owt_3506;Guankou <> Fengyi;[[103.6167,31],[103.8667,31.6833]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_355a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_356a;owt_3506;owt_3510;Fengyi <> Jiaochang;[[103.8667,31.6833],[103.6819,32.0442]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_356a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1550-1710;tmcINm1550_001a;owt_556;owt_576;Agra <> Ahmadabad;[[78.01667,27.183332],[72.667,23.05]];1550,,,1710,;;;tmcINm1550;tmcINm1550_001a;nkn;rd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC3;Farooque 1977:56-57;P000
owtrad;afr_1368-1644;tmcCNm1500_353a;owt_3510;owt_3507;Jiaochang <> Zhenjiangguan;[[103.6819,32.0442],[103.72,32.3203]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_353a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_354a;owt_3507;owt_3508;Zhenjiangguan <> Jin'an;[[103.72,32.3203],[103.6,32.6]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_354a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_356a;owt_3508;owt_3511;Jin'an <> Shuijingbao;[[103.6,32.6],[104.2308,32.4928]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_356a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_357a;owt_3511;owt_3512;Shuijingbao <> Long'an;[[104.2308,32.4928],[104.5225,32.4056]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_357a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_358a;owt_3512;owt_3513;Long'an <> Nanba;[[104.5225,32.4056],[104.8244,32.1983]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_358a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_359a;owt_3513;owt_3514;Nanba <> Zhongba (2);[[104.8244,32.1983],[104.8167,31.8167]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_359a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_360a;owt_3514;owt_3350;Zhongba (2) <> Mianyang;[[104.8167,31.8167],[104.7667,31.4667]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_360a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_361a;owt_3359;owt_3515;Tongchuan <> Nanchong;[[105.0814,31.0883],[106.0667,30.8]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_361a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_362a;owt_3516;owt_3517;Nonghui <> Zhuyang;[[106.6,30.4667],[107.25,30.8]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_362a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_363a;owt_3517;owt_3518;Zhuyang <> Shahe (2);[[107.25,30.8],[108.35,30.8167]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_363a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_364a;owt_3518;owt_3519;Shahe (2) <> Yunyang;[[108.35,30.8167],[108.9333,30.9167]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_364a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_365a;owt_3519;owt_3520;Yunyang <> Yong'an;[[108.9333,30.9167],[109.5167,31.05]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_365a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_366a;owt_3520;owt_3521;Yong'an <> Wuxia;[[109.5167,31.05],[109.9333,31.0333]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_366a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_367a;owt_3521;owt_3522;Wuxia <> Xinling;[[109.9333,31.0333],[110.3333,31.0333]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_367a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_368a;owt_3522;owt_3523;Xinling <> Guizhou;[[110.3333,31.0333],[110.5833,31.0167]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_368a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_369a;owt_3523;owt_3524;Guizhou <> Xiaoxita;[[110.5833,31.0167],[111.3217,30.7711]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_369a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_340a;owt_3524;owt_3525;Xiaoxita <> Zhijiang (2);[[111.3217,30.7711],[111.7533,30.4214]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_340a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_371a;owt_3525;owt_3369;Zhijiang (2) <> Jingzhou (2);[[111.7533,30.4214],[112.1903,30.3503]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_371a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_372a;owt_267;owt_3526;Chengdu <> Jianyang (2);[[104.066673,30.666668],[104.55,30.4]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_372a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_373a;owt_3526;owt_3527;Jianyang (2) <> Chonglong;[[104.55,30.4],[104.85,29.8]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_373a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_374a;owt_3527;owt_3528;Chonglong <> Neijiang;[[104.85,29.8],[105.0592,29.5836]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_374a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_375a;owt_3528;owt_3529;Neijiang <> Jin'e;[[105.0592,29.5836],[105.2875,29.3481]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_375a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_376a;owt_3529;owt_3533;Jin'e <> Changyuan;[[105.2875,29.3481],[105.5872,29.4039]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_376a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_377a;owt_3533;owt_3534;Changyuan <> Chongqing;[[105.5872,29.4039],[106.5528,29.5628]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_377a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_378a;owt_3529;owt_3530;Jin'e <> Luzhou (2);[[105.2875,29.3481],[105.4536,28.8828]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_378a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_379a;owt_3530;owt_3531;Luzhou (2) <> Xuyong;[[105.4536,28.8828],[105.4344,28.1664]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_379a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_340a;owt_3531;owt_3532;Xuyong <> Bijie;[[105.4344,28.1664],[105.2942,27.3125]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_340a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_381a;owt_3516;owt_3535;Nonghui <> Xiaomian;[[106.6,30.4667],[106.55,30.1167]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_381a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_382a;owt_3535;owt_3536;Xiaomian <> Beibei;[[106.55,30.1167],[106.4339,29.8256]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_382a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_383a;owt_3536;owt_3534;Beibei <> Chongqing;[[106.4339,29.8256],[106.5528,29.5628]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_383a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_384a;owt_3534;owt_3537;Chongqing <> Dongxi (2);[[106.5528,29.5628],[106.6611,28.7614]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_384a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_385a;owt_3537;owt_3538;Dongxi (2) <> Loushanguan;[[106.6611,28.7614],[106.82,28.1375]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_385a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_386a;owt_3538;owt_3539;Loushanguan <> Zunyi;[[106.82,28.1375],[106.9072,27.6867]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_386a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_387a;owt_3539;owt_3217;Zunyi <> Guiyang;[[106.9072,27.6867],[106.7167,26.5833]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_387a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_388a;owt_3532;owt_3540;Bijie <> Dafang;[[105.2942,27.3125],[105.6019,27.1489]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_388a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_389a;owt_3540;owt_3541;Dafang <> Qianxi;[[105.6019,27.1489],[106.0256,27.0381]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_389a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_390a;owt_3541;owt_3542;Qianxi <> Weicheng;[[106.0256,27.0381],[106.3667,26.7667]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_390a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_391a;owt_3542;owt_3217;Weicheng <> Guiyang;[[106.3667,26.7667],[106.7167,26.5833]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_391a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_393a;owt_3532;owt_3543;Bijie <> Hezhang;[[105.2942,27.3125],[104.7239,27.1222]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_393a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_100-800;tmcCNm1000_57a;owt_174;owt_1253;Wensu <> Bachu;[[80.23333,41.25],[78.25,39.766666]];100,,,800,;;;tmcCNm1000;tmcCNm1000_57a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Anonymous-4 1991;P000
owtrad;afr_1368-1644;tmcCNm1500_394a;owt_3543;owt_3544;Hezhang <> Weining;[[104.7239,27.1222],[104.2333,26.85]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_394a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_395a;owt_3544;owt_3545;Weining <> Shanmuqing;[[104.2333,26.85],[103.8833,26.5333]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_395a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_396a;owt_3545;owt_3546;Shanmuqing <> Rongcheng;[[103.8833,26.5333],[104.0167,26.2667]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_396a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_397a;owt_3546;owt_3547;Rongcheng <> Yanfang;[[104.0167,26.2667],[104.0333,25.9167]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_397a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_398a;owt_3547;owt_3396;Yanfang <> Qujing;[[104.0333,25.9167],[103.7833,25.4833]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_398a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
owtrad;afr_1368-1644;tmcCNm1500_399a;owt_3396;owt_3553;Qujing <> Zhongshu (2);[[103.7833,25.4833],[103.65,25.05]];1368,,,1644,;;;tmcCNm1500;tmcCNm1500_399a;msg;rd;min;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Hoshi 1971 & Elvin 1982;P000
