nodeid;names;lng;lat
asia_4366;[{"name" : "loc12-tmc070101", "id" : "tmcTMm1100_048a", "country" : "IR", "detail" : "?Gonabad;?Baghestan-e Bala", "datastatus" : "exact"}];58.7008;34.3389
asia_4367;[{"name" : "Osman Well", "id" : "tmcTMm1100_067a", "country" : "TM", "detail" : "nkn", "datastatus" : "approx"}];63.288174;38.776765
asia_4368;[{"name" : "Akir", "id" : "tmcTMm1100_068a", "country" : "TM", "detail" : "nkn", "datastatus" : "approx"}];63.405976;38.893519
asia_4369;[{"name" : "Viza", "id" : "tmcTMm1100_081a", "country" : "TM", "detail" : "nkn", "datastatus" : "approx"}];63.420116;39.233693
asia_4370;[{"name" : "Mardush", "id" : "tmcTMm1100_082a", "country" : "TM", "detail" : "nkn", "datastatus" : "approx"}];63.013413;39.300124
asia_4371;[{"name" : "loc13-tmc070101", "id" : "tmcTMm1100_049a", "country" : "IR", "detail" : "?Baghestan-e Bala", "datastatus" : "exact"}];58.3028;34.1214
asia_4372;[{"name" : "loc14-tmc070101", "id" : "tmcTMm1100_050a", "country" : "IR", "detail" : "?Deyhuk", "datastatus" : "exact"}];57.5025;33.2958
asia_4373;[{"name" : "loc15-tmc070101", "id" : "tmcTMm1100_051a", "country" : "IR", "detail" : "?Nay Band", "datastatus" : "exact"}];57.5283;32.3867
asia_4374;[{"name" : "loc16-tmc070101", "id" : "tmcTMm1100_052a", "country" : "IR", "detail" : "?Darband", "datastatus" : "exact"}];57.0444;31.8103
asia_4375;[{"name" : "loc17-tmc070101", "id" : "tmcTMm1100_053a", "country" : "IR", "detail" : "?Ravar", "datastatus" : "exact"}];56.8147;31.2722
asia_4376;[{"name" : "frk02-tmc070101", "id" : "tmcTMm1100_016a", "country" : "TM", "detail" : "Waypoint-4376", "datastatus" : "approx"}];57.441122;40.536543
asia_4377;[{"name" : "frk03-tmc070101", "id" : "tmcTMm1100_017a", "country" : "TM", "detail" : "Waypoint-4377", "datastatus" : "approx"}];58.49939;41.065033
asia_4378;[{"name" : "loc11-tmc070101", "id" : "tmcTMm1100_035a", "country" : "IR", "detail" : "?Arrak", "datastatus" : "exact"}];58.9233;37.2439
asia_4379;[{"name" : "loc24-tmc070101", "id" : "tmcTMm1100_092a", "country" : "TM", "detail" : "Waypoint-4379", "datastatus" : "approx"}];61.369229;41.123796
asia_4380;[{"name" : "Kyat", "id" : "tmcTMm1100_094a", "country" : "UZ", "detail" : "nkn", "datastatus" : "exact"}];60.3167;41.6833
asia_4381;[{"name" : "loc09-tmc070101", "id" : "tmcTMm1100_025a", "country" : "TM", "detail" : "?Gazanjyk", "datastatus" : "exact"}];55.5169;39.2431
asia_4382;[{"name" : "loc23-tmc070101", "id" : "tmcTMm1100_033a", "country" : "TM", "detail" : "?Kazgankala", "datastatus" : "exact"}];59.4333;37.35
asia_4383;[{"name" : "Duldul Atlagan", "id" : "tmcTMm1100_090a", "country" : "TM", "detail" : "nkn", "datastatus" : "exact"}];61.9333;41.05
asia_4386;[{"name" : "Dandanakan", "id" : "tmcTMm1100_044a", "country" : "TM", "detail" : "nkn", "datastatus" : "approx"}];61.345353;37.391933
asia_4387;[{"name" : "Nadjara", "id" : "tmcTMm1100_041a", "country" : "TM", "detail" : "nkn", "datastatus" : "approx"}];61.333713;36.68147
asia_4388;[{"name" : "Ustiturmagak", "id" : "tmcTMm1100_042a", "country" : "TM", "detail" : "nkn", "datastatus" : "approx"}];61.397883;37.01619
asia_4389;[{"name" : "Genugird", "id" : "tmcTMm1100_045a", "country" : "TM", "detail" : "nkn", "datastatus" : "approx"}];61.805531;37.55214
asia_4390;[{"name" : "Tilsitana", "id" : "tmcTMm1100_040a", "country" : "TM", "detail" : "nkn", "datastatus" : "approx"}];61.401205;37.310933
asia_44;[{"name" : "loc07-tmc070101", "id" : "tmcTMm1100_010a", "country" : "IR", "detail" : "?Damghan", "datastatus" : "exact"},{"name" : "Damghan", "id" : "tmcTRm1200b_072a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Damghan", "id" : "tmcZMEm1300_098a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"}];54.349167;36.171112
asia_45;[{"name" : "loc19-tmc040922", "id" : "tmcTJm0400a_081a", "country" : "TJ", "detail" : "Darkot Pass", "datastatus" : "exact"}];73.416664;36.75
asia_46;[{"name" : "loc20-tmc040922", "id" : "tmcTJm0400a_082a", "country" : "TJ", "detail" : "Darkot", "datastatus" : "exact"}];73.433334;36.650002
asia_470;[{"name" : "loc79-tmc040220", "id" : "tmcCNm1950_108a", "country" : "CN", "detail" : "Qumar Heyan", "datastatus" : "exact"}];93.300003;35.299999
asia_48;[{"name" : "Damascus", "id" : "tmcTRm1300_106a", "country" : "SY", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Damascus", "id" : "tmcZMEm1300_018a", "country" : "SY", "detail" : "nkn", "datastatus" : "exact"}];36.299999;33.5
asia_486;[{"name" : "Suceava", "id" : "tmcTRm1300_053a", "country" : "RO", "detail" : "nkn", "datastatus" : "exact"}];26.3;47.617
asia_490;[{"name" : "Sibiu", "id" : "tmcTRm1300_050a", "country" : "RO", "detail" : "nkn", "datastatus" : "exact"}];24.15;45.8
asia_50;[{"name" : "Dunhuang", "id" : "tmcCNm1000_61a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc274-tmc060409", "id" : "tmcCNm1700_338a", "country" : "CN", "detail" : "?Dunhuang", "datastatus" : "probable"},{"name" : "Tunhwang", "id" : "tmcCNm1920_39a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Tungwung", "id" : "tmcTRm1200b_024a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];94.683334;40.166668
asia_501;[{"name" : "Ura-tube", "id" : "tmcTJm0400a_012a", "country" : "TJ", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Ura-Tyube", "id" : "tmcTJm0400b_007a", "country" : "TJ", "detail" : "nkn", "datastatus" : "exact"}];69.01667;39.916668
asia_506;[{"name" : "Canakkale", "id" : "tmcTRm1200a_007a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc44-tmc050518", "id" : "tmcTRm1200b_088a", "country" : "TR", "detail" : "?Canakkale", "datastatus" : "exact"}];26.4;40.150002
asia_507;[{"name" : "Allahabad", "id" : "tmcINm1550_002a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];81.849998;25.450001
asia_509;[{"name" : "Patna", "id" : "tmcINm1550_019a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];85.2;25.617
asia_51;[{"name" : "Durazzo", "id" : "tmcTRm1300_132a", "country" : "AL", "detail" : "nkn", "datastatus" : "exact"}];19.433332;41.316666
asia_513;[{"name" : "loc10-tmc040220", "id" : "tmcCNm1950_013a", "country" : "CN", "detail" : "Nameless-513", "datastatus" : "approx"}];79.12328767;34.82222222
asia_514;[{"name" : "Ghazni", "id" : "tmcINm1550_046a", "country" : "AF", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Ghazni", "id" : "tmcZMEm1300_140a", "country" : "AF", "detail" : "nkn", "datastatus" : "exact"}];68.416664;33.549999
asia_515;[{"name" : "Talas", "id" : "tmcTRm1200b_031a", "country" : "KZ", "detail" : "nkn", "datastatus" : "exact"}];71.417;42.833
asia_516;[{"name" : "Turugart Pass", "id" : "tmcCNm1000_82a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];75.400002;40.533333
asia_522;[{"name" : "Kunduz", "id" : "tmcTJm0400a_060a", "country" : "AF", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kunduz", "id" : "tmcTJm0400b_037a", "country" : "AF", "detail" : "Dusti", "datastatus" : "exact"}];68.866669;36.716667
asia_527;[{"name" : "Hami", "id" : "tmcCNm1000_24a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Hami", "id" : "tmcCNm1700_021a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Hami", "id" : "tmcCNm1920_53a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Hami", "id" : "tmcTRm1200b_027a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];93.449997;42.799999
asia_529;[{"name" : "Huocheng", "id" : "tmcCNm1000_1a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Ili", "id" : "tmcCNm1700_010a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];80.816666;44.049999
asia_530;[{"name" : "loc32-tmc050518", "id" : "tmcTRm1200b_031a", "country" : "KG", "detail" : "?Bishkek", "datastatus" : "exact"}];74.599998;42.900002
asia_532;[{"name" : "Termez", "id" : "tmcTJm0400a_058a", "country" : "UZ", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Termez", "id" : "tmcTJm0400b_024a", "country" : "UZ", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Termez", "id" : "tmcTJm0400b_025a", "country" : "UZ", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Termez", "id" : "tmcZMEm1300_133a", "country" : "UZ", "detail" : "nkn", "datastatus" : "exact"}];67.26667;37.233334
asia_542;[{"name" : "Jhelum", "id" : "tmcINm1550_034a", "country" : "PK", "detail" : "nkn", "datastatus" : "exact"}];73.73333;32.933334
asia_543;[{"name" : "loc18-tmc070101", "id" : "tmcTMm1100_055a", "country" : "IR", "detail" : "?Shahrud (2)", "datastatus" : "exact"}];55.016666;36.416668
asia_547;[{"name" : "Taiyuan", "id" : "tmcCNm1500_003a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Taiyuan", "id" : "tmcCNm1700_049a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];112.550003;37.866669
asia_548;[{"name" : "Kaifeng", "id" : "tmcCNm1500_062a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kaifeng", "id" : "tmcCNm1700_458a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];114.348343;34.791111
asia_553;[{"name" : "loc64-tmc050518", "id" : "tmcTRm1200b_004a", "country" : "RU", "detail" : "?Sokhumi", "datastatus" : "exact"}];41.033333;43
asia_555;[{"name" : "Lahore", "id" : "tmcINm1550_042a", "country" : "PK", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Lahore", "id" : "tmcZMEm1300_143a", "country" : "PK", "detail" : "nkn", "datastatus" : "exact"}];74.312775;31.571388
asia_556;[{"name" : "Agra", "id" : "tmcINm1550_001a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];78.01667;27.183332
asia_557;[{"name" : "Lwow", "id" : "tmcTRm1300_051a", "country" : "UA", "detail" : "?Kolomyja", "datastatus" : "exact"}];24;49.833332
asia_559;[{"name" : "Litang", "id" : "tmcCNm0620_052a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Litang", "id" : "tmcCNm0680c_004a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc014-tmc060409", "id" : "tmcCNm1700_111a", "country" : "CN", "detail" : "?Gaocheng", "datastatus" : "probable"},{"name" : "Litang", "id" : "tmcCNm1950_139a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];100.26667;30
asia_560;[{"name" : "Ozu", "id" : "tmcTRm1300_060a", "country" : "UA", "detail" : "nkn", "datastatus" : "exact"}];32.599998;46.633331
asia_565;[{"name" : "Haidarabad", "id" : "tmcINm1550_015a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];78.433;17.367
asia_569;[{"name" : "Hodal", "id" : "tmcINm1550_041a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];77.367;27.867
asia_57;[{"name" : "Gilgit", "id" : "tmcAFm1900_006a", "country" : "PK", "detail" : "nkn", "datastatus" : "exact"}];74.300003;35.916668
asia_572;[{"name" : "Jaipur", "id" : "tmcINm1550_017a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];75.833;26.883
asia_576;[{"name" : "Ahmadabad", "id" : "tmcINm1550_001a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];72.667;23.05
asia_578;[{"name" : "Ahmadnagar", "id" : "tmcINm1550_013a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];74.8;19.133
asia_580;[{"name" : "Baku", "id" : "tmcTRm1200b_064a", "country" : "AZ", "detail" : "nkn", "datastatus" : "exact"}];49.893333;40.371113
asia_581;[{"name" : "loc23-tmc050518", "id" : "tmcTRm1200b_100a", "country" : "GE", "detail" : "?Tbilisi", "datastatus" : "exact"},{"name" : "Tbilisi", "id" : "tmcZMEm1300_080a", "country" : "GE", "detail" : "nkn", "datastatus" : "exact"}];44.784443;41.717777
asia_582;[{"name" : "Yerevan", "id" : "tmcTRm1200a_191a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Yerevan", "id" : "tmcZMEm1300_079a", "country" : "AM", "detail" : "nkn", "datastatus" : "exact"}];44.5;40.183334
asia_584;[{"name" : "Amul", "id" : "tmcTMm1100_069a", "country" : "TM", "detail" : "nkn", "datastatus" : "exact"}];63.566666;39.099998
asia_587;[{"name" : "Ajmer", "id" : "tmcINm1550_016a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];74.667;26.483
asia_589;[{"name" : "Alwar", "id" : "tmcINm1550_020a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];76.583;27.533
asia_59;[{"name" : "Hamadan", "id" : "tmcTRm1200b_061a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Hamadan", "id" : "tmcZMEm1300_074a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"}];48.583;34.767
asia_590;[{"name" : "loc01-tmc001214", "id" : "tmcINm1550_029a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];73.199997;22.299999
asia_591;[{"name" : "frk05-tmc001214", "id" : "tmcINm1550_082a", "country" : "IN", "detail" : "NW xrd01-tmc001214;SW Udaipur;N Ajmer", "datastatus" : "exact"}];74.316666;26.1
asia_592;[{"name" : "frk06-tmc001214", "id" : "tmcINm1550_084a", "country" : "IN", "detail" : "SE Udaipur;NW Sirohi;SW Mehsana", "datastatus" : "exact"}];73.533333;24.75
asia_593;[{"name" : "xrd01-tmc001214", "id" : "tmcINm1550_087a", "country" : "IN", "detail" : "NW Jodhpur;NE Ajmer;SW Sirohi;SE frk05-tmc001214", "datastatus" : "exact"}];73.333336;25.766666
asia_597;[{"name" : "Nagqu", "id" : "tmcCNm0620_007a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc279-tmc060409", "id" : "tmcCNm1700_341a", "country" : "CN", "detail" : "?Nagqu", "datastatus" : "probable"},{"name" : "Nagqu", "id" : "tmcCNm1950_100a", "country" : "CN", "detail" : "nkbn", "datastatus" : "exact"},{"name" : "Nagchukha", "id" : "tmcCNm1950a_011a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];92;31.5
asia_599;[{"name" : "loc08-tmc050518", "id" : "tmcTRm1200b_017a", "country" : "UZ", "detail" : "?Nukus", "datastatus" : "exact"}];59.483334;42.833332
asia_60;[{"name" : "Herat", "id" : "tmcTRm1200b_071a", "country" : "AF", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Herat", "id" : "tmcZMEm1300_136a", "country" : "AF", "detail" : "nkn", "datastatus" : "exact"}];62.2;34.333
asia_601;[{"name" : "Gartok", "id" : "tmcCNm1950_024a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];80.366669;31.75
asia_602;[{"name" : "Kathmandu", "id" : "tmcCNm1950_064a", "country" : "NP", "detail" : "nkn", "datastatus" : "exact"}];85.316666;27.716667
asia_604;[{"name" : "loc99-tmc040220", "id" : "tmcCNm1950_136a", "country" : "CN", "detail" : "Chuka", "datastatus" : "exact"}];98.466667;29.633333
asia_613;[{"name" : "Qijiaojing", "id" : "tmcCNm1000_22a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Tsikioking", "id" : "tmcCNm1920_09a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];91.599998;43.466667
asia_615;[{"name" : "loc07-tmc040922", "id" : "tmcTJm0400a_039a", "country" : "KG", "detail" : "Sary-Tash", "datastatus" : "exact"}];73.25;39.733334
asia_616;[{"name" : "Ambala", "id" : "tmcINm1550_022a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];76.817;30.317
asia_619;[{"name" : "loc30-tmc050518", "id" : "tmcTRm1200b_059a", "country" : "IQ", "detail" : "?Basra", "datastatus" : "exact"},{"name" : "Basra", "id" : "tmcZMEm1300_066a", "country" : "IQ", "detail" : "nkn", "datastatus" : "exact"}];47.819168;30.494167
asia_620;[{"name" : "Merv", "id" : "tmcTRm1200b_069a", "country" : "TM", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Merv", "id" : "tmcZMEm1300_116a", "country" : "TM", "detail" : "nkn", "datastatus" : "exact"}];62.166668;37.616669
asia_624;[{"name" : "Guryev", "id" : "tmcTRm1200b_002a", "country" : "KZ", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc07-tmc050418", "id" : "tmcZMEm1300_113a", "country" : "KZ", "detail" : "?Atyrau", "datastatus" : "exact"}];51.883331;47.116669
asia_633;[{"name" : "Siraf", "id" : "tmcZMEm1300_062a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"}];52.361389;27.686111
asia_635;[{"name" : "Bandar Abbas", "id" : "tmcTRm1200b_061a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Bandar Abbas", "id" : "tmcZMEm1300_081a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"}];56.261944;27.218611
asia_639;[{"name" : "loc16-tmc050518", "id" : "tmcTRm1200b_056a", "country" : "IQ", "detail" : "?Al Mawsil", "datastatus" : "exact"}];43.133331;36.333332
asia_641;[{"name" : "loc08-tmc040922", "id" : "tmcTJm0400a_051a", "country" : "TJ", "detail" : "Pyandzh", "datastatus" : "exact"}];69.099998;37.233334
asia_642;[{"name" : "Shiraz", "id" : "tmcZMEm1300_067a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"}];52.538612;29.615
asia_643;[{"name" : "Gurganch", "id" : "tmcTMm1100_017a", "country" : "TM", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kunya Urgench", "id" : "tmcZMEm1300_113a", "country" : "TM", "detail" : "nkn", "datastatus" : "exact"}];59.166668;42.316666
asia_644;[{"name" : "Isfahan", "id" : "tmcZMEm1300_068a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"}];51.672501;32.655277
asia_646;[{"name" : "Yining", "id" : "tmcCNm1000_44a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc256-tmc060409", "id" : "tmcCNm1700_312a", "country" : "CN", "detail" : "?Yining", "datastatus" : "probable"},{"name" : "Kuldja", "id" : "tmcTRm1200b_039a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];81.349998;43.900002
asia_647;[{"name" : "loc04-tmc040922", "id" : "tmcTJm0400a_005a", "country" : "UZ", "detail" : "Andijon", "datastatus" : "exact"},{"name" : "loc01-tmc040918", "id" : "tmcTJm0400b_002a", "country" : "UZ", "detail" : "Andijon", "datastatus" : "exact"}];72.366669;40.75
asia_652;[{"name" : "Pir Panjal Pass", "id" : "tmcINm1550_035a", "country" : "PK", "detail" : "nkn", "datastatus" : "exact"}];74.51667;33.633331
asia_654;[{"name" : "Attock", "id" : "tmcINm1550_026a", "country" : "PK", "detail" : "nkn", "datastatus" : "exact"}];72.25;33.900002
asia_656;[{"name" : "Handiya", "id" : "tmcINm1550_025a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];76.98333;22.483334
asia_657;[{"name" : "loc87-tmc050521", "id" : "tmcTRm1200a_176a", "country" : "TR", "detail" : "?Bat'umi", "datastatus" : "exact"},{"name" : "loc01-tmc050518", "id" : "tmcTRm1200b_005a", "country" : "GE", "detail" : "?Batumi", "datastatus" : "exact"}];41.633;41.633
asia_658;[{"name" : "Kars", "id" : "tmcTRm1200a_188a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc53-tmc050518", "id" : "tmcTRm1200b_098a", "country" : "TR", "detail" : "?Kars", "datastatus" : "exact"}];43.0975;40.6081
asia_664;[{"name" : "Bam", "id" : "tmcZMEm1300_109a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"}];58.361942;29.107779
asia_665;[{"name" : "Zahedan", "id" : "tmcZMEm1300_108a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"}];60.87278;29.497778
asia_666;[{"name" : "loc06-tmc070101", "id" : "tmcTMm1100_009a", "country" : "IR", "detail" : "?Semnan", "datastatus" : "exact"}];53.406387;35.575279
asia_667;[{"name" : "loc01-tmc070101", "id" : "tmcTMm1100_002a", "country" : "IR", "detail" : "?Qom", "datastatus" : "exact"}];50.88139;34.644169
asia_668;[{"name" : "Kashan", "id" : "tmcTMm1100_001a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kashan", "id" : "tmcZMEm1300_069a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"}];51.447498;33.983612
asia_674;[{"name" : "loc06-tmc040922", "id" : "tmcTJm0400a_015a", "country" : "UZ", "detail" : "Jizzakh", "datastatus" : "exact"},{"name" : "loc02-tmc040918", "id" : "tmcTJm0400b_013a", "country" : "TJ", "detail" : "Jizzakh", "datastatus" : "exact"},{"name" : "loc05-tmc050518", "id" : "tmcTRm1200b_019a", "country" : "UZ", "detail" : "?Jizzakh", "datastatus" : "exact"}];67.833336;40.099998
asia_678;[{"name" : "loc03-tmc040922", "id" : "tmcTJm0400a_004a", "country" : "KG", "detail" : "Ozgon", "datastatus" : "exact"}];73.300003;40.766666
asia_68;[{"name" : "Hotan", "id" : "tmcCNm1000_71a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Khotan", "id" : "tmcCNm1700_305a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc22-tmc050518", "id" : "tmcTRm1200b_024a", "country" : "CN", "detail" : "?Hotan", "datastatus" : "exact"},{"name" : "Khotan", "id" : "tmcZMEm1300_129a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];79.9166;37.1166
asia_683;[{"name" : "Malatya", "id" : "tmcTRm1200a_129a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];38.3833;38.4333
asia_684;[{"name" : "Akkerman", "id" : "tmcTRm1300_057a", "country" : "UA", "detail" : "nkn", "datastatus" : "exact"}];30.35;46.200001
asia_690;[{"name" : "Kulun", "id" : "tmcCNm1700_009a", "country" : "MN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Ulan Bator", "id" : "tmcTRm1200b_034a", "country" : "MN", "detail" : "nkn", "datastatus" : "exact"}];106.916656;47.916668
asia_694;[{"name" : "Datong", "id" : "tmcCNm1500_282a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc289-tmc060409", "id" : "tmcCNm1700_358a", "country" : "CN", "detail" : "?Datong", "datastatus" : "probable"}];113.296112;40.088612
asia_695;[{"name" : "Shenyang", "id" : "tmcCNm1500_253a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Shengking", "id" : "tmcCNm1700_076a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];123.4328;41.7922
asia_697;[{"name" : "Charchan", "id" : "tmcZMEm1300_130a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];85.533333;38.133331
asia_7;[{"name" : "loc01-tmc050418", "id" : "tmcZMEm1300_020a", "country" : "JO", "detail" : "?Aqaba", "datastatus" : "exact"}];35;29.517
asia_70;[{"name" : "Yazd", "id" : "tmcZMEm1300_103a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"}];54.3675;31.897223
asia_71;[{"name" : "Istanbul", "id" : "tmcTRm1200a_001a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc39-tmc050518", "id" : "tmcTRm1200b_081a", "country" : "TR", "detail" : "?Istanbul", "datastatus" : "exact"},{"name" : "Istanbul", "id" : "tmcTRm1300_158a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Istanbul", "id" : "tmcZMEm1300_002a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];28.966667;41.016666
asia_715;[{"name" : "Sinop", "id" : "tmcTRm1200a_031a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Sinop", "id" : "tmcTRm1300_123a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Sinop", "id" : "tmcZMEm1300_006a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];35.150002;42.016666
asia_716;[{"name" : "loc55-tmc050521", "id" : "tmcTRm1200a_100a", "country" : "TR", "detail" : "?Yumurtalik", "datastatus" : "exact"}];35.75;36.816666
asia_717;[{"name" : "Sivas", "id" : "tmcTRm1200a_128a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc48-tmc050518", "id" : "tmcTRm1200b_092a", "country" : "TR", "detail" : "?Sivas", "datastatus" : "exact"},{"name" : "Sivas", "id" : "tmcTRm1300_126a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Sivas", "id" : "tmcZMEm1300_013a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];37.033333;39.75
asia_73;[{"name" : "Izmir", "id" : "tmcTRm1200a_071a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc35-tmc050518", "id" : "tmcTRm1200b_076a", "country" : "TR", "detail" : "?Izmir", "datastatus" : "exact"},{"name" : "Izmir", "id" : "tmcTRm1300_095a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];27.15;38.416668
asia_74;[{"name" : "Kocaeli", "id" : "tmcTRm1200a_020a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc40-tmc050518", "id" : "tmcTRm1200b_082a", "country" : "TR", "detail" : "?Izmit", "datastatus" : "exact"},{"name" : "Izmit", "id" : "tmcTRm1300_082a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Izmit", "id" : "tmcZMEm1300_003a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];29.917;40.783
asia_742;[{"name" : "Mecca", "id" : "tmcZMEm1300_024a", "country" : "SA", "detail" : "nkn", "datastatus" : "exact"}];39.816666;21.450001
asia_743;[{"name" : "Jiddah", "id" : "tmcZMEm1300_031a", "country" : "SA", "detail" : "nkn", "datastatus" : "exact"}];39.200001;21.483334
asia_75;[{"name" : "Kabul", "id" : "tmcINm1550_046a", "country" : "AF", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kabul", "id" : "tmcZMEm1300_135a", "country" : "AF", "detail" : "nkn", "datastatus" : "exact"}];69.183;34.517
asia_767;[{"name" : "Medina", "id" : "tmcZMEm1300_046a", "country" : "SA", "detail" : "nkn", "datastatus" : "exact"}];39.614166;24.468611
asia_769;[{"name" : "Ankara", "id" : "tmcTRm1200a_041a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Ankara", "id" : "tmcTRm1200b_083a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Ankara", "id" : "tmcTRm1300_098a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Ankara", "id" : "tmcZMEm1300_009a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];32.866669;39.933334
